Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,154.78,21886.23077,51097.61538,1.358461538,64.69230769,115.6153846,30.76923077,55.07692308,1038.230769,64.15384615,204.2307692,104.5384615,0,34.53846154,62.30769231,886.6923077,40130.07692,5827.076923,0.145120525,29.98717675,33.38547204,20.57163843,18.25496069,372.1277007,43.8213155,41.64963755,37.1878461,0,49.05713571,51.70651896,61.3736977,2383.093349,421.9489427,0.002974175,71.58035749,3.579017875,28.41964251,2.841964251,0.360788755,0.036078875,1771.848926,14.3519763,2134.314662,35.21619192,3780.755735,6.049209176,483.9049853,9.53292821,90.58997647,1.648737572,3050.532794,34.77607385,1.690889426,0.04802126,3.447393088,0.054468811,9.794512059,0.108719084,32.22505588,0.447928277,0.439985779,0.031282989,0.868594897,0.021367434,81.06532941,0.899825156,6.897431912,0.080699953,0.673868779,0.02762862,0.096780997,0.006223018
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,1.264285714,34.42857143,138.5714286,72.78571429,25.78571429,3249.714286,86.85714286,233.9285714,141.2857143,2.285714286,22.28571429,187.5714286,968.8571429,42628.85714,6302.285714,0.147880167,10.67501962,27.69258242,19.52977439,15.68035798,411.8497539,52.7313323,24.02070993,63.06825188,6.603362447,48.48382533,110.3760804,135.6935785,847.7820708,115.6296665,0.003362614,29.61002281,1.480501141,70.38997719,7.038997719,1.012276019,0.101227602,2015.155225,11.48638479,2089.942677,39.91790514,6525.57179,142.9100222,1408.35037,17.18187451,86.46016016,2.023167748,7851.216036,252.0240348,2.851308267,0.08953108,5.334838241,0.196855531,13.40015169,0.246562791,31.8213276,0.801897456,0.827647802,0.02805726,1.338842032,0.034006588,104.8784032,2.087080224,17.18644975,0.371227315,1.466127343,0.066708794,0.209170238,0.002593711
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,1.322307692,19.76923077,115.6923077,56.61538462,25.15384615,2784.923077,63.84615385,211.7692308,100.5384615,1.076923077,5.230769231,133.5384615,883.3076923,41067.15385,6062.538462,0.147634556,11.98021874,20.15516731,24.25399782,14.74135992,460.2362548,43.19692534,33.68766799,44.69641183,3.882901374,13.18555931,80.2803581,103.5739548,1708.77626,259.7699673,0.002370346,75.74731616,3.787365808,24.25268384,2.425268384,0.292144605,0.02921446,2317.433526,9.73322081,1779.04261,18.67994741,4940.432966,75.09458109,1241.462931,20.11169948,55.81310149,0.647431977,8344.923993,165.2294951,2.134905215,0.048462348,5.589422519,0.189481423,11.97926549,0.028750237,24.29654636,0.218668917,0.948065571,0.028821193,1.014046175,0.012776982,94.53614478,0.642845784,15.76503787,0.039412595,1.791481576,0.048370003,0.201727586,0.005971137
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,704.72,21344,55060.5,1.252142857,15.71428571,126,143.2857143,18.14285714,6043.857143,62.5,194.3571429,109.2857143,7.5,31.07142857,116,892.3571429,39068.78571,5818.5,0.148946779,10.59338379,30.63683052,28.4940711,14.26592035,2430.908468,52.33582388,27.57258154,48.26597555,12.41432175,49.07053681,87.17091964,89.07439168,373.9010932,91.22562899,0.002973005,71.91050025,3.595525013,28.08949975,2.808949975,0.345137645,0.034513765,2802.907849,40.92245459,1462.794157,26.03773599,6131.18343,113.4268935,2277.256134,12.06945751,62.90213663,0.484346452,10691.94331,204.2161173,2.998855814,0.060277002,8.261052616,0.195786947,11.24002965,0.187708495,21.32425029,0.138607627,1.08566532,0.017044946,1.446039186,0.048731521,92.32272965,0.858601386,27.06353779,0.424897543,1.296380378,0.039021049,0.380536628,0.006811606
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,810.69,20499.53846,50354,1.313076923,14.30769231,103.6923077,139.1538462,21.69230769,1944.076923,66.84615385,189.3076923,89.23076923,5.230769231,14.92307692,159.4615385,810.7692308,38739.15385,5718.153846,0.147600634,7.663600279,23.41076894,24.53176904,14.03795222,1525.144663,48.25254079,24.66571377,48.22197605,11.6200534,33.04154339,99.68585271,68.83937082,472.1078348,176.954724,0.003996293,67.13543578,3.356771789,32.86456422,3.286456422,0.603070633,0.060307063,2178.116521,16.33587391,1354.604703,15.44249361,6943.504909,49.29888485,2862.642661,63.2644028,71.5155,0.75091275,7986.619879,149.3497917,3.571440727,0.072500247,7.700557879,0.206374951,11.60429285,0.204235554,22.50065448,0.389261323,0.920888479,0.033336163,1.729952721,0.020759433,111.3330188,1.213529905,33.63395636,0.605411215,1.292769079,0.059984485,0.46145557,0.006183505
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,862.94,21543,53523.92308,1.347692308,7.153846154,100.6153846,104.1538462,18.23076923,4082.769231,50.38461538,200.6923077,104.4615385,6.153846154,35.61538462,150.1538462,954.3846154,39635.15385,5831.307692,0.147154705,6.804975555,13.02266269,20.8360511,14.81639771,3805.010625,41.25033022,30.49968474,41.3271811,17.29569385,46.19801306,82.24743781,90.78320188,771.3963363,162.8349802,0.004268201,68.52043629,3.426021815,31.47956371,3.147956371,0.434378762,0.043437876,1821.540325,33.33418795,1102.266789,25.35213614,6534.507184,106.5124671,2202.675675,10.57284324,65.84935956,0.388511221,8570.237082,29.99582979,3.434464783,0.054951437,8.044716196,0.135151232,11.43140635,0.166898533,21.58351439,0.250368767,0.926562331,0.042529211,1.406166493,0.015186598,101.3618316,1.267022895,27.17845392,0.10599597,1.162250486,0.027661562,0.366802962,0.020394245
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,10.38461538,153.3846154,135.5384615,33.61538462,1401.692308,51.23076923,234.5384615,124.2307692,0,43.07692308,207.1538462,950.0769231,42683.07692,6365.846154,0.149119361,9.287432921,24.60534651,28.81439277,17.49065685,267.8772681,39.55408501,46.98513131,49.25131783,0,61.0552503,70.64564879,110.9455283,954.1762994,233.4162398,0.003357047,59.52633489,2.976316744,40.47366511,4.047366511,0.771593844,0.077159384,2089.857912,48.06673198,1144.77978,10.76092993,8345.148352,186.9313231,2912.205495,30.57815769,83.23987912,1.589881691,8371.598901,15.90603791,4.068094505,0.146451402,8.92706044,0.099983077,13.55326154,0.265643926,18.08953077,0.327420507,1.093994725,0.050651956,1.945437912,0.058363137,129.978,1.6117272,34.46506593,0.716873371,1.114361648,0.037331115,0.51366967,0.021368658
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,18.28571429,370.2142857,757.6428571,80.85714286,7204.214286,96.14285714,208.8571429,119.8571429,7.5,13.71428571,680,909.7142857,37951.35714,6005.214286,0.158260431,11.82844402,50.09403246,89.75660005,21.31036997,1196.898054,36.5615543,33.69514264,54.67647102,13.32291259,19.93230301,133.7402764,80.38601923,629.9064164,131.4546886,0.003722228,63.18099355,3.159049677,36.81900645,3.681900645,0.587799686,0.058779969,2797.116997,28.81030507,3227.770248,84.89035753,23434.69076,243.720784,10129.00989,111.4191088,323.9125641,1.911084128,26108.88564,754.546795,12.9706968,0.398200392,23.03441319,0.515970855,33.18613386,0.19579819,52.60385462,0.678589725,1.368892536,0.05311303,6.18584993,0.060621329,270.9112707,2.248563547,116.7050439,0.980322369,1.629214904,0.079179844,1.383938431,0.01979032
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,17.90909091,599.7272727,1472.363636,131.6363636,15633.63636,199.2727273,188.1818182,137.0909091,36.90909091,67,1459.272727,862,26079.63636,4919.090909,0.188784788,9.792390367,103.0903399,312.5809568,30.61461327,3507.163534,72.18738243,45.33170674,34.75760218,44.19831342,42.93017587,447.8142675,95.66399532,1188.488727,222.6654237,0.008324653,58.6261659,2.931308295,41.3738341,4.13738341,0.743284189,0.074328419,3466.27432,21.49090078,4573.268115,49.39129564,37810.7568,552.0370493,15989.14162,182.2762145,523.7464391,2.67110684,41892.79642,20.94639821,18.97802487,0.02277363,31.2414405,0.149958914,45.7672747,0.32494765,87.38332267,1.389394831,1.831382859,0.049081061,8.593039332,0.140925845,385.7181504,2.892886128,197.5983924,1.244869872,2.513567785,0.084455878,2.310849547,0.021721986
Marion Island,PB1,PB1_1B,39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,19.46153846,509.3846154,1038.692308,122.3846154,16753.92308,175.2307692,185.9230769,119.8461538,41.38461538,37.92307692,1200.769231,817.1538462,27081.38462,4963.846154,0.183735067,11.25178049,125.7467948,246.4695331,36.69590909,2820.622138,47.01268241,32.96326627,30.39968792,43.55368041,44.21248228,131.7631422,69.97481232,1760.984173,170.5983813,0.008714645,72.32539759,3.61626988,27.67460241,2.767460241,0.506365094,0.050636509,3335.001167,42.35451482,4438.860201,27.52093325,35780.25835,347.068506,14153.99091,191.0788772,517.3790221,8.485015963,41782.67485,71.03054724,22.23236511,0.333485477,41.34347364,0.636689494,44.24220161,0.508785319,77.76789376,0.24885726,1.848744282,0.079680879,8.614199678,0.074082117,341.4057384,3.789603697,176.5003252,0.582451073,2.112265006,0.046047377,2.09557536,0.047779118
Marion Island,PB1,PB1_1B,41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,1.356363636,69.36363636,1364.181818,2255.181818,259.0909091,37993.90909,238.0909091,171.7272727,104.5454545,60.27272727,72.18181818,1738.272727,726.1818182,16348,4016.909091,0.247630758,40.63563148,531.0280253,521.1302751,70.32276238,7981.198487,88.67970968,32.54255955,51.83312384,40.46749537,40.7819033,232.5824976,91.20067783,2198.612017,347.3880984,0.019098787,73.26248768,3.663124384,26.73751232,2.673751232,0.377380815,0.037738081,2971.379152,50.8105835,8579.334172,108.957544,60397.75166,597.9377414,19379.59354,81.39429288,1055.296149,7.281543428,74332.03609,1122.413745,35.14007772,0.45682101,47.34327699,0.577587979,50.31560728,0.130820579,103.8651099,0.51932555,1.56653696,0.01864179,16.4500648,0.17272568,511.7163841,4.963648926,243.6359699,3.021086026,2.406874182,0.036584488,2.656549927,0.046489624
Marion Island,PB1,PB1_1B,42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,1.354615385,80.46153846,1542.923077,2497,257.7692308,36975.38462,194.6923077,171,124.6923077,79.15384615,61.76923077,1607.846154,701.9230769,16194.46154,3884.615385,0.242483117,28.08206837,382.7491479,310.7490949,67.42174952,6399.861646,52.42357074,35.59494346,33.49224939,31.23792074,51.97299595,137.5365686,106.7328921,2480.248631,340.9397646,0.02124784,75.70263466,3.785131733,24.29736534,2.429736534,0.371069084,0.037106908,3346.770986,19.74594882,6114.128317,81.92931945,51827.23723,279.867081,18233.81632,85.69893669,880.5487604,9.157707108,65826.87683,1040.064654,32.34773869,0.931614874,72.51241901,2.313146166,51.72438273,0.45000213,95.36897347,0.429160381,1.670242717,0.153328281,11.75398313,0.049366729,440.388663,3.258876106,228.9655343,2.518620877,2.377081663,0.044926843,2.600504483,0.037707315
Marion Island,PB1,PB1_1B,44,53.3,54.5,53.9,1980.2,16945.46154,76043.46154,1.376923077,118.2307692,2186.923077,2986.846154,337,45487.84615,215.6923077,223.5384615,140.1538462,124.8461538,60.46153846,1737.153846,671.1538462,16203.07692,4008.076923,0.250592846,41.51135155,612.4742799,328.991349,76.82339054,4387.676128,72.66404959,21.36436045,34.15368734,37.59176806,69.31764492,155.5810861,41.25701184,2363.368869,231.3141664,0.025376638,68.98881969,3.449440984,31.01118031,3.101118031,0.530621874,0.053062187,3365.840353,31.63889932,6085.950991,57.81653441,50668.12079,400.2781543,17231.49344,79.26486983,807.1621441,7.345175512,61529.99604,738.3599524,44.30881777,0.775404311,85.66749658,2.415823403,55.39246919,0.332354815,97.01418486,0.12611844,2.570540656,0.168370413,12.38336299,0.194418799,437.9821679,5.956557484,218.5784771,2.273216162,2.327618375,0.025603802,2.462231359,0.018959181
Marion Island,PB1,PB1_1B,45,54.7,55.8,55.2,2030.05,16674,77864.16667,1.378333333,118.1666667,2209.916667,3336.916667,332.8333333,48023.5,259,178,106.0833333,102.9166667,62.16666667,2075.25,704.0833333,14820.66667,3984,0.26950347,41.92164408,364.0642946,329.4660855,66.5484558,4493.824803,106.5926827,32.32224115,34.56340243,24.87955836,61.18650079,146.8234097,84.09243651,1368.919237,282.4474207,0.011653478,80.10647259,4.005323629,19.89352741,1.989352741,0.315063631,0.031506363,3437.240636,69.08853679,5971.77161,83.60480254,52137.26958,1053.172846,17539.18581,261.3338685,795.0788946,3.259823468,62090.22227,341.4962225,46.36802899,0.778982887,110.4083356,1.755492536,54.30724473,0.439888682,99.41379483,0.874841395,2.449467948,0.026209307,11.91461022,0.141783862,460.3240616,3.452430462,220.0644131,1.144334948,2.579087797,0.093878796,2.439052068,0.07683014
Marion Island,PB1,PB1_1B,46,56,57.7,56.8,2091.11,15703.22222,77928,1.403888889,172.2222222,2910,3258.777778,434.9444444,50206.16667,201.0555556,148.7777778,130.8333333,105,85.22222222,1986,654.5555556,12691.55556,3692.277778,0.294419522,51.27269145,607.7093926,337.8483049,70.05499707,4694.764684,79.7396294,34.53311379,41.5893793,50.57783751,41.65482185,198.8582114,104.908488,1860.554099,300.1573716,0.030618416,72.9454191,3.647270955,27.0545809,2.70545809,0.402178631,0.040217863,3104.202715,50.90892453,7275.637169,37.83331328,59688.22795,376.0358361,18368.00203,88.16640976,966.1091978,3.574604032,69022.61633,365.8198666,36.58043093,0.976697506,62.43668675,0.349645446,62.48854446,0.431170957,98.6333706,0.680570257,1.797388341,0.015817017,14.90909256,0.037272731,498.3007666,1.79388276,235.4340181,1.907015547,2.613110171,0.120203068,2.550362338,0.042591051
