"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-3.13056529900139,-0.156528264950069,-1.68691601352581,-0.0843458006762903,-1.2481532465188,-2.38147775236595,-0.114828740671649
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-2.87133014983887,-0.143566507491944,-1.45691435766742,-0.0728457178833712,-1.20972509152429,-2.34315597205923,-0.0762942109893554
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-5.21497245898805,-0.260748622949402,-1.69405546586396,-0.084702773293198,-1.55713882071425,-2.69186775716275,-0.422409884265751
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-4.88527024640601,-0.2442635123203,-1.73025732807571,-0.0865128664037855,-1.5082648629656,-2.64250429236458,-0.374025433566623
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-4.97864512895402,-0.248932256447701,-1.80611331972964,-0.0903056659864822,-1.52210644452096,-2.65647432610804,-0.387738562933885
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-2.76304613538559,-0.13815230676928,-1.77321334436269,-0.0886606672181347,-1.19367342991791,-2.32716715463854,-0.0601797051972781
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-5.79344532516245,-0.289672266258122,-1.09788031423129,-0.0548940157115645,-1.64288971149153,-2.77871959913371,-0.507059823849344
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-3.81843348126434,-0.190921674063217,-0.653024926820744,-0.0326512463410372,-1.35012053455511,-2.48346425026797,-0.216776818842243
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-2.25891815667186,-0.112945907833593,-0.760442233686232,-0.0380221116843116,-1.11894317761353,-2.25287223865501,0.014985883427947
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-3.05383361766968,-0.152691680883484,-0.522594204700463,-0.0261297102350232,-1.23677879767292,-2.37012831036672,-0.103429284979117
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-5.78059444702144,-0.289029722351072,-1.4817491226893,-0.0740874561344651,-1.64098474012243,-2.77678682514844,-0.505182655096423
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-5.5338360211977,-0.276691801059885,-1.65836964611574,-0.0829184823057869,-1.60440609303546,-2.73970378309282,-0.469108402978091
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-6.01558659404303,-0.300779329702151,-1.89173785905338,-0.0945868929526692,-1.67581919323348,-2.81215366482219,-0.539484721644768
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-4.46647954507961,-0.22332397725398,-2.00148997415643,-0.100074498707822,-1.44618472440098,-2.5799470853746,-0.312422363427366
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-4.0413331157945,-0.202066655789725,-1.52905359958175,-0.0764526799790877,-1.38316243389482,-2.51660631430554,-0.249718553484098
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-5.17117811172015,-0.258558905586008,-1.86916176577383,-0.0934580882886913,-1.55064689255509,-2.68530503241165,-0.415988752698519
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-3.75731902182044,-0.187865951091022,1.18267684448766,0.0591338422243832,-1.3410611306606,-2.47438541416317,-0.207736847158037
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-3.3925218913968,-0.16962609456984,-1.85882374485603,-0.0929411872428016,-1.28698481919297,-2.42026500890886,-0.153704629477073
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-6.35602615519191,-0.317801307759596,-1.61060994791108,-0.0805304973955538,-1.72628481976736,-2.86348048282903,-0.589089156705696
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-6.23945131229251,-0.311972565614625,-1.75757139173812,-0.0878785695869058,-1.70900415336903,-2.84589295796351,-0.572115348774555
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-5.82046549727203,-0.291023274863602,-1.82405564906369,-0.0912027824531843,-1.64689509180033,-2.78278393224361,-0.511006251357056
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-3.45529553014874,-0.172764776507437,-1.12809322006259,-0.0564046610031295,-1.29629017430134,-2.42956917777871,-0.163011170823975
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-6.1160219716888,-0.30580109858444,-1.75880464570698,-0.0879402322853489,-1.69070739906348,-2.82728488149129,-0.554129916635674
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-4.47371133438049,-0.223685566719025,-1.93514993422164,-0.0967574967110818,-1.44725674075772,-2.5810259647881,-0.313487516727329
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-5.91259282467644,-0.295629641233822,-1.75630872142858,-0.0878154360714292,-1.66055173993683,-2.79664662871356,-0.524456851160107
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-6.09977339065013,-0.304988669532506,-1.94701281671157,-0.0973506408355787,-1.68829876353465,-2.82483630360512,-0.551761223464182
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-6.3566444056667,-0.317832220283335,-1.91459675243058,-0.0957298376215291,-1.72637646715834,-2.86357379082742,-0.589179143489257
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-4.16046328905942,-0.208023164452971,-1.87319523948018,-0.093659761974009,-1.40082189395468,-2.53433815725637,-0.267305630652985
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-6.32950603455114,-0.316475301727557,-1.91840829239998,-0.0959204146199988,-1.72235356542261,-2.85947832567533,-0.585228805169894
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-6.05884461703758,-0.302942230851879,-2.00913245326704,-0.100456622663352,-1.68223161846887,-2.81866962096263,-0.545793615975111
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-6.10370265486646,-0.305185132743323,-1.9047561197766,-0.0952378059888302,-1.68888122457362,-2.82542840137611,-0.552334047771138
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-5.968493398897,-0.29842466994485,-1.91132487629647,-0.0955662438148237,-1.66883825485339,-2.80506196997412,-0.532614539732646
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-5.81669783528141,-0.290834891764071,-2.04421063220277,-0.102210531610138,-1.646336586137,-2.78221716600195,-0.510456006272051
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-5.84740396107276,-0.292370198053638,-1.94029296209279,-0.0970146481046397,-1.6508883599416,-2.78683664297369,-0.514940076909512
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-6.04096642581762,-0.302048321290881,-2.04127734458894,-0.102063867229447,-1.67958141495503,-2.81597642069585,-0.54318640921421
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-3.52582963473711,-0.176291481736855,-1.65820970720578,-0.082910485360289,-1.30674591501504,-2.44002793703788,-0.173463892992195
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-4.64069252245118,-0.232034626122559,-1.66939832096488,-0.0834699160482439,-1.47200947585972,-2.60595061027372,-0.338068341445715
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-4.11011450736819,-0.205505725368409,-0.465454670560132,-0.0232727335280066,-1.39335835826955,-2.52684242811258,-0.259874288426506
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-5.84918087029669,-0.292459043514835,-1.15947977550603,-0.0579739887753017,-1.65115176304604,-2.78710399046599,-0.515199535626089
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-3.61737256267679,-0.180868628133839,-1.62230419935394,-0.0811152099676968,-1.32031593372154,-2.45360873962841,-0.187023127814657
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-2.67025126085456,-0.133512563042728,-1.22090975614001,-0.0610454878070006,-1.17991782681897,-2.31347403665788,-0.0463616169800531
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-2.07076347822456,-0.103538173911228,-1.36513145454214,-0.0682565727271069,-1.09105175482741,-2.22520348846121,0.0430999788063893
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-0.274223780382657,-0.0137111890191329,-0.836850416674977,-0.0418425208337488,-0.824738694328157,-1.96265890702028,0.313181518363968
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-0.532922342349944,-0.0266461171174972,-0.440337155481842,-0.0220168577740921,-0.863087307424224,-2.00028217132543,0.274107556476977
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-5.88703381885391,-0.294351690942695,-0.553743163954086,-0.0276871581977043,-1.65676295805125,-2.79279990083496,-0.520726015267534
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-3.75706321534463,-0.187853160767231,-1.01259865549689,-0.0506299327748447,-1.34102321076072,-2.4743474201902,-0.207699001331246
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-4.13068963506556,-0.206534481753278,-1.11283554343513,-0.0556417771717567,-1.39640834666325,-2.52990528909092,-0.262911404235587
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-2.58995076175662,-0.129497538087831,-1.44350626457679,-0.0721753132288394,-1.16801434831522,-2.30163105781293,-0.0343976388175102
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-2.75807101909444,-0.137903550954722,-1.46371410256078,-0.0731857051280389,-1.19293593525112,-2.32643280798656,-0.0594390625156702
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-2.6475332104361,-0.132376660521805,-1.41306886676384,-0.0706534433381918,-1.1765501786992,-2.31012289976312,-0.0429774576352877
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-5.9970225646797,-0.299851128233985,-1.74386804497906,-0.0871934022489531,-1.6730673233578,-2.80935789184193,-0.536776754873677
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-3.10075283470594,-0.155037641735297,-1.75916827779476,-0.0879584138897379,-1.24373394611754,-2.37706752060862,-0.11040037162647
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-2.09358024778689,-0.104679012389344,-1.66495148593505,-0.0832475742967525,-1.09443403674423,-2.2285570255462,0.0396889520577499
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-1.86155558307769,-0.0930777791538846,-1.76766691070346,-0.0883833455351732,-1.06003947332643,-2.19447717700251,0.0743982303496551
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-1.98242999581244,-0.0991214997906218,-1.90920857028495,-0.0954604285142476,-1.07795749363519,-2.21222504374521,0.0563100564748213
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-1.73630140878209,-0.0868150704391046,-1.90139640488118,-0.0950698202440589,-1.04147221175295,-2.17610045753837,0.0931560340324742
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-1.47578565625382,-0.0737892828126912,-1.91170316020513,-0.0955851580102563,-1.00285422438122,-2.13792511255622,0.132216663793781
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-1.66058081755432,-0.0830290408777159,-1.91585686425393,-0.0957928432126965,-1.03024764353611,-2.16499809677112,0.104502809698894
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-1.71853374123769,-0.0859266870618846,-1.95506316030461,-0.0977531580152303,-1.03883839190061,-2.17349483862822,0.0958180548269971
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-1.4417726126493,-0.0720886306324648,-1.76556690918071,-0.0882783454590357,-0.997812244095395,-2.13294553962702,0.137321051436228
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-2.00302243948604,-0.100151121974302,-1.85398336141263,-0.0926991680706314,-1.08101004889154,-2.21524995572009,0.0532298579370176
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-1.82260263154986,-0.0911301315774929,-1.72236125133231,-0.0861180625666156,-1.05426521754498,-2.18876062751133,0.0802301924213695
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-1.77805721938669,-0.0889028609693343,-1.72126071715185,-0.0860630358575923,-1.04766195402755,-2.18222507092114,0.0869011628660394
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-1.99255412837034,-0.0996277064185172,-1.65585660308892,-0.0827928301544459,-1.07945826132189,-2.21371217188301,0.0547956492392214
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-1.79901829193443,-0.0899509145967214,-1.66084321346981,-0.0830421606734905,-1.05076915360029,-2.18530018262855,0.0837618754279732
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-1.75145222533783,-0.0875726112668917,-1.72373324423354,-0.086186662211677,-1.0437181183315,-2.17832254664188,0.0908863099788755
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-2.01115604879003,-0.100557802439501,-1.92896413629209,-0.0964482068146047,-1.08221574804155,-2.21644484417056,0.0520133480874605
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-1.26272149391676,-0.0631360746958382,-1.73476960571197,-0.0867384802855985,-0.971270302677259,-2.10674968667368,0.164209081319164
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-1.17006929090083,-0.0585034645450414,-1.4363780845743,-0.0718189042287151,-0.957535848728475,-2.09320590466284,0.17813420720589
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-1.16103122726747,-0.0580515613633737,-1.28817358502014,-0.0644086792510072,-0.956196076281433,-2.09188515465736,0.179493002094499
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-1.02422236992768,-0.0512111184963839,-1.27760171617021,-0.0638800858085104,-0.935915986982358,-2.0719021805268,0.20007020656208
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-0.660195089980742,-0.0330097544990371,-1.18738712088336,-0.059369356044168,-0.881953795585005,-2.01881429974014,0.254906708570125
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-0.722695668520402,-0.0361347834260201,-1.26861515448123,-0.0634307577240616,-0.891218673157076,-2.02792041783189,0.245483071517741
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-0.702502768413547,-0.0351251384206773,-1.14254952013287,-0.0571274760066433,-0.888225344908181,-2.024977990407,0.248527300590634
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-0.518624336759418,-0.0259312168379709,-1.10463216405469,-0.0552316082027345,-0.860967818702421,-1.9982011724226,0.276265535017755
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-4.21250017797348,-0.210625008898674,-1.37167271659643,-0.0685836358298213,-1.40853566903141,-2.54208766926598,-0.274983668796827
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-6.84645553811814,-0.342322776905907,-2.09855293647399,-0.104927646823699,-1.79898443786249,-2.93760727512903,-0.66036160059595
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-7.10533835269902,-0.355266917634951,-2.19166915823333,-0.109583457911667,-1.83736036395225,-2.9768251312278,-0.697895596676691
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-7.16498625391866,-0.358249312695933,-2.34366537761933,-0.117183268880966,-1.84620237014072,-2.98586977765547,-0.706534962625976
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-6.58197112539057,-0.329098556269528,-1.90673558116042,-0.0953367790580212,-1.7597781495225,-2.89760400157557,-0.621952297469427
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-6.27459818381161,-0.31372990919058,-1.93369034297703,-0.0966845171488514,-1.71421420852811,-2.85119421835593,-0.57723419870029
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-5.78070063969655,-0.289035031984827,-1.15084220129545,-0.0575421100647724,-1.64100048177086,-2.77680279592044,-0.505198167621284
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-6.0778334714137,-0.303891673570685,0.894250724673022,0.0447125362336511,-1.68504646298934,-2.82153045464541,-0.548562471333275
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-6.31497666703731,-0.315748833351865,-0.37701026710756,-0.018850513355378,-1.72019978037997,-2.85728596889119,-0.583113591868751
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-5.71592545244599,-0.285796272622299,-0.310215806109098,-0.0155107903054549,-1.63139842378025,-2.76706290353407,-0.495733944026433
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-6.12956789807193,-0.306478394903596,-0.521058010780046,-0.0260529005390023,-1.69271540206877,-2.82932636832895,-0.556104435808593
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-5.54395532524188,-0.277197766262094,-0.619510999733577,-0.0309755499866789,-1.60590614495937,-2.74122341792817,-0.470588871990568
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-5.39879658812632,-0.269939829406316,-0.797693363501543,-0.0398846681750771,-1.58438829729595,-2.71943368372928,-0.449342910862608
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-6.01250185090389,-0.300625092545195,-0.309986448165701,-0.0154993224082851,-1.67536192118587,-2.81168907557315,-0.539034766798595
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-6.05313698014899,-0.302656849007449,-0.738800128563374,-0.0369400064281687,-1.68138553738876,-2.81780978122901,-0.544961293548506
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-5.81510178763493,-0.290755089381747,-1.23085774836306,-0.061542887418153,-1.64609999335035,-2.78197707782415,-0.510222908876552
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-6.48194450062039,-0.324097225031019,-0.474173461579765,-0.0237086730789883,-1.74495053585721,-2.88249163711979,-0.607409434594629
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-1.85816788545262,-0.0929083942726309,-1.43902390473434,-0.0719511952367169,-1.05953729231497,-2.19397995906253,0.0749053744325905
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-6.39015305243857,-0.319507652621928,-1.16080591199793,-0.0580402955998964,-1.73134367733784,-2.86863152823065,-0.594055826445037
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-1.16062642479351,-0.0580313212396754,-1.08636933701297,-0.0543184668506484,-0.956136069711097,-2.09182600183388,0.179553862411682
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-7.42888909244599,-0.371444454622299,-1.39383359062671,-0.0696916795313357,-1.8853224478585,-3.02592523570764,-0.744719660009365
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-1.54084704572095,-0.0770423522860475,-1.50177015296399,-0.0750885076481997,-1.01249870803507,-2.14745319025281,0.122455774182676
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-7.57830868215768,-0.378915434107884,-1.159607720275,-0.0579803860137498,-1.90747191011779,-3.04863234636167,-0.766311473873913
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-3.2268311726098,-0.16134155863049,-1.75389928174719,-0.0876949640873595,-1.26242337895901,-2.39572421796002,-0.129122539957994
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-0.881346488594654,-0.0440673244297327,-1.29511657987911,-0.0647558289939553,-0.914736542255902,-2.05105138780533,0.22157830329353
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-1.69350097674063,-0.0846750488370317,-1.58628191737705,-0.0793140958688523,-1.0351276182762,-2.16982429117301,0.0995690546206218
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-1.95177903189041,-0.0975889515945207,-1.14635645882325,-0.0573178229411626,-1.07341389684235,-2.2077233177527,0.0608955240679905
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-3.16597578537255,-0.158298789268627,-1.54978014448862,-0.0774890072244308,-1.25340237906544,-2.38671718211564,-0.120087576015238
