"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,42,15.8113883008419,1557.061769,23.70865277,5556.71197671623,-5375.65109114409,16489.0750445765
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,43.0833333333333,12.12404322998,1397.543318,16.95048652,5582.14788114475,-5350.12419631361,16514.4199586031
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,56.5,15.8200103436353,2547.021617,33.02866289,5897.16177445179,-5034.00786072587,16828.3314096295
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,125.083333333333,20.7822403785423,6361.863436,96.22229039,7507.45018558033,-3418.79088360391,18433.6912547646
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,217.7,27.9087799805008,8442.247188,102.4072847,9682.02435341541,-1239.43969668698,20603.4884035178
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,171.727272727273,21.74898116736,8467.75867,27.42631931,8602.617063667,-2320.94819182171,19526.1823191557
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,248,30.2397824801113,10818.31417,94.24288942,10393.4470342008,-526.923278135384,21313.8173465369
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,201.454545454545,15.5843744588202,6975.196896,67.76762951,9300.59251106214,-1621.55321825121,20222.7382403755
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,175,17.3723918905832,7326.374157,349.9533771,8679.45839732517,-2243.93967718436,19602.8564718347
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,270.909090909091,43.279220292086,5816.665099,70.73844961,10931.336369808,11.6393925484754,21851.0333470676
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,387.833333333333,65.1513389708682,9084.977882,46.04204392,13676.6353135127,2758.31376412172,24594.9568629036
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,238.5,43.0591559263638,6626.492173,12.55357407,10170.393718443,-750.294616125193,21091.0820530111
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,217.363636363636,28.0081157069615,9905.624178,61.39912548,9674.12677190054,-1247.35071830293,20595.604262104
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,223.545454545455,26.1241789779646,7180.738417,69.86799065,9819.2715132549,-1101.96352228426,20740.5065487941
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,242,36.428011200174,6732.62029,14.01324671,10252.5712558274,-667.997266315391,21173.1397779702
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,210.363636363636,43.6469305387509,6605.365982,65.89419971,9509.77169713164,-1411.99196215217,20431.5353564155
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,254.272727272727,55.9608629474044,7089.603048,60.94161611,10540.7262570456,-379.446537570931,21460.8990516621
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,203.545454545455,31.0237445720649,5586.311354,64.02588147,9349.68558534378,-1572.36867867436,20271.7398493619
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,187.9,22.8057010416255,5350.125775,88.24884284,8982.34132082785,-1940.42405304464,19905.1066947003
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,225.272727272727,29.2612060896024,5647.265231,93.13022455,9859.82666157448,-1061.34235045044,20780.9956735994
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,202.545454545455,29.2758044684126,5488.24581,18.21293292,9326.20628894822,-1595.89158192817,20248.3041598246
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,163.666666666667,21.9351661756075,6436.237221,74.4489504,8413.35970484221,-2510.62881340833,19337.3482230928
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,298.727272727273,40.172355940599,5642.915643,47.45052762,11584.4877059026,665.430480590829,22503.5449312144
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,221.529411764706,30.4817930227596,6500.001765,157.0216455,9771.93624725957,-1149.37680060277,20693.2492951219
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,234.454545454545,45.6100068764819,6176.904031,61.73924486,10075.4092921155,-845.421373399588,20996.2399576306
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,223.363636363636,49.106563160687,6093.055388,99.46457719,9815.00255027387,-1106.23947884195,20736.2445793897
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,184,38.3431871393081,9697.311696,71.12002695,8890.77206488518,-2032.1801704373,19813.7243002077
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,212.727272727273,48.779280251129,7288.66125,112.260405,9565.26821588479,-1356.39743432253,20486.9338660921
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,262.666666666667,48.163783074007,5866.599826,19.40433341,10737.8100480023,-182.113951111889,21657.7340471164
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,277.636363636364,68.2924193849841,6764.508083,155.9717551,11089.2880001054,169.763619360736,22008.8123808501
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,240.272727272727,23.6224084677702,8457.047616,112.1937561,10212.0161075078,-708.611156994648,21132.6433720103
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,285.545454545455,48.5208483775039,7198.222186,31.09232618,11274.9878897794,355.651834774673,22194.3239447841
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,135.083333333333,30.7525559420627,6524.805309,142.7736565,7742.24314953589,-3183.37813216401,18667.8644312358
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,216.5,30.8949834115508,6240.983611,108.9028532,9653.84919774074,-1267.6629313951,20575.3613268766
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,229.181818181818,36.3615681230009,7771.356271,103.9511198,9951.6093656662,-969.413000785009,20872.6317321174
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,210.090909090909,31.998295409145,6196.60628,108.1773992,9503.36825266014,-1418.40680594025,20425.1433112605
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,215.916666666667,22.8053356329902,6725.623999,76.79365852,9640.15294151001,-1281.38269043537,20561.6885734554
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,237.090909090909,33.4707470650254,5960.306307,73.5430348,10137.3092553401,-783.428187068448,21058.0466977487
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,371.1,50.7355890869516,6654.679504,148.2965685,13283.7484204937,2365.44141683331,24202.0554241541
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,244.083333333333,29.6753902734031,6154.781584,212.2812892,10301.4864566515,-619.012214367111,21221.9851276701
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,180.25,30.2778797144054,4314.171561,119.5885434,8802.72470340184,-2120.41081908954,19725.8602258932
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,195.363636363636,32.6566156460608,3366.405358,43.51758987,9157.5822511983,-1764.8361976069,20080.0007000035
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,188,38.7788602204861,6376.14109,151.4025643,8984.6892504674,-1938.07138246071,19907.4498833955
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,257.818181818182,36.5234669269449,6975.754499,274.4419208,10623.9710351753,-296.094506013249,21544.0365763639
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,355.9,78.9408357921016,6849.57438,146.3509218,12926.8631152812,2008.50812042756,23845.2181101349
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,244.55,24.8161131864805,7954.492393,112.904805,10312.4434616361,-608.039712690947,21232.9266359631
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,249.090909090909,39.6294197420415,6910.359074,99.46866164,10419.0608120868,-501.274436936914,21339.3960611106
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,245.3,23.7161454615955,6023.226846,96.77731334,10330.0529339328,-590.405449988812,21250.5113178543
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,219.909090909091,41.8125687932577,8005.462824,147.2086058,9733.89225363469,-1187.48423612763,20655.268743397
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,277.25,34.3143887127146,8103.945816,176.7489113,11080.2164537708,160.682469196188,21999.7504383454
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,247.333333333333,38.2273898315505,7585.017065,119.0582216,10377.794169937,-542.597717641334,21298.1860575154
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,217.166666666667,30.328004859995,7317.516566,219.0972257,9669.50206200446,-1251.98331176314,20590.9874357721
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,348.363636363636,59.321619545108,7179.414733,219.243921,12749.9145997184,1831.5142043503,23668.3149950864
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,375.818181818182,39.5267458357457,9461.06745,314.1395737,13394.5280098509,2476.22405303526,24312.8319666666
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,374,40.2243707222375,8311.822141,243.7283369,13351.8383800408,2433.53391396118,24270.1428461204
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,305.545454545455,27.0494496667257,4039.228505,118.4041127,11744.5738176905,825.643623810753,22663.5040115702
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,307.545454545455,38.5885051183993,5046.388886,101.3494984,11791.5324104816,872.637255722209,22710.427565241
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,361.416666666667,32.1543389786124,5399.551536,155.4784276,13056.3905670634,2138.0597259111,23974.7214082157
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,418.545454545455,52.4640136405206,7612.230803,168.9409106,14397.7343103883,3479.20232887208,25316.2662919046
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,356.846153846154,30.9834529866243,11154.85179,310.394632,12949.0781418709,2030.72783485059,23867.4284488912
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,477.166666666667,163.548065402712,11483.54156,242.7777321,15774.119124849,4854.5252232529,26693.7130264451
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,315.727272727273,58.4261771966828,10269.18303,319.7998586,11983.6357446271,1064.87342899939,22902.3980602547
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,318.083333333333,48.1578056230165,12229.13292,864.7429197,12038.9543899226,1120.22719682724,22957.681583018
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,309.272727272727,41.8045234612019,9855.628818,190.0778574,11832.0875588012,913.221853439449,22750.9532641629
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,289.818181818182,47.4569661521218,10048.24434,653.9557626,11375.3085198331,456.067642811073,22294.5493968551
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,334.5,42.0681265654566,6960.861032,157.416355,12424.4061724163,1505.88485129589,23342.9274935368
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,305.909090909091,40.4164682906722,7012.381581,44.90787058,11753.1117436525,834.187995540229,22672.0354917648
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,346.727272727273,46.9128786349568,9040.006112,121.9027865,12711.4939328893,1793.08178713789,23629.9060786407
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,495.9,91.0792695037314,11396.20863,173.5311002,16213.9646106591,5293.84868292225,27134.0805383959
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,555.3,77.0310904043873,7680.69076,235.9017829,17608.6348165551,6686.27878931112,28530.9908437991
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,458.153846153846,40.4863066436175,15948.18938,296.6363225,15327.711476713,4408.55692920592,26246.86602422
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,484.307692307692,90.9105646733688,16588.68048,111.1441592,15941.7853824429,5022.00292164758,26861.5678432382
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,558.692307692308,81.928204967708,15380.19155,46.14057465,17688.2838143277,6765.77302085872,28610.7946077967
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,541,123.003387487229,15558.14641,281.60245,17272.8808780987,6351.14538780751,28194.6163683898
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,330,60.0874362907921,17669.83951,81.28126176,12318.7493386363,1400.17834682265,23237.32033045
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,371.916666666667,58.1556818662917,21182.64262,288.0839396,13302.9231792167,2384.61710469668,24221.2292537368
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,485,121.194746860855,16828.03623,129.575879,15958.0402799475,5038.23885517843,26877.8417047166
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,474.818181818182,70.0054543329563,23025.53265,198.0195808,15718.978353011,4799.44365420268,26638.5130518192
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,778.666666666667,189.861831739597,19806.58483,186.1818974,22853.1269881091,11914.3992632283,33791.85471299
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,426.166666666667,69.2227410522574,23961.57686,191.6926149,14576.6750086757,3658.05397225254,25495.2960450988
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,452.833333333333,90.9333755442895,19881.77207,65.60984782,15202.7895792238,4283.74165920743,26121.8374992402
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,402.166666666667,33.6042024788928,16479.65741,75.80642407,14013.1718951823,3094.78173851128,24931.5620518533
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,349.166666666667,49.5834160936411,10723.74092,15.01323728,12768.7691862178,1850.37431024251,23687.1640621932
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,377.083333333333,36.6294921746084,16718.31854,180.5578402,13424.2328772604,2505.92878293094,24342.5369715899
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,317.363636363636,77.9695744855296,20223.29166,202.2329166,12022.0564114561,1103.31863809378,22940.7941848185
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,320.583333333333,51.4789601034572,17750.4328,209.455107,12097.6526309115,1178.96117547964,23016.3440863434
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,760.272727272727,95.7685657291482,26370.11281,58.01424818,22421.2502331969,11484.3443557561,33358.1561106377
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,644.846153846154,105.845678666196,26667.54291,424.0139323,19711.115503791,8783.70286150465,30638.5281460774
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,440.846153846154,56.603660296613,19173.11646,243.4985791,14921.3390390976,4002.50519645334,25840.1728817419
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,283.846153846154,55.7551883293477,20274.4736,85.15278913,11235.0895049953,315.714317604708,22154.4646923859
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,326.75,77.8421479662528,15679.13954,25.08662327,12242.4416253508,1323.83158450377,23161.0516661978
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,678.923076923077,216.812308052557,23770.8588,204.4293857,20511.2176809626,9581.35070588304,31441.0846560423
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,303.5,39.8189082540626,19931.45628,131.5476115,11696.5479841541,777.580911591052,22615.5150567172
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,259.083333333333,43.0654012854726,21097.44306,554.8627524,10653.6759025848,-266.352133595363,21573.703938765
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,317.785714285714,47.4149904426999,15108.07419,273.4561428,12031.9665040906,1113.23495153469,22950.6980566466
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,233.769230769231,44.6358485340984,16222.83208,115.1821078,10059.3185854948,-861.536599924055,20980.1737709136
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,243.153846153846,29.5235672919284,14715.29986,269.2899875,10279.6627516684,-640.866948547064,21200.192451884
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,377.416666666667,55.3360943086277,19331.44723,143.0527095,13432.0593093923,2513.75511164535,24350.3635071393
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,460.307692307692,68.8069577579,16304.49768,211.9584699,15378.2822689496,4459.08252710744,26297.4820107917
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,202.076923076923,27.7262256671114,5436.594439,51.10398773,9315.20549972792,-1606.91288900276,20237.3238884586
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,261.153846153846,20.4240305924425,14110.24974,173.5560718,10702.2900867885,-217.677440167188,21622.2576137441
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,272.692307692308,39.0542029649917,13479.76097,118.6218965,10973.2050451987,53.5549298542373,21892.8551605432
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,244.153846153846,34.3943942957913,14253.70812,42.76112437,10303.142048064,-617.35427790136,21223.6383740294
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,307,44.7965096042903,11992.59067,135.5162746,11778.7255215386,859.820910680031,22697.6301323971
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,372.416666666667,48.5713314870433,19005.72883,266.0802036,13314.6628274145,2396.35723874427,24232.9684160848
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,298.538461538462,37.2639579768785,10921.53411,245.7345174,11580.0545520377,660.993642143289,22499.1154619321
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,261.928571428571,54.4800094398985,13096.11662,299.9010705,10720.4800911389,-199.465072854102,21640.4252551318
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,340.846153846154,66.2682002092584,13147.58443,67.05268057,12573.409399542,1654.94944814171,23491.8693509423
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,274.538461538462,54.9266410536444,11323.61093,135.8833311,11016.5514385444,96.9489945022451,21936.1538825865
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,328.538461538462,47.7835665346281,11871.90515,118.7190515,12284.4334439044,1365.84522114968,23203.0216666591
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,293.166666666667,66.3130774615704,21435.85886,171.4868709,11453.9285880667,534.759083867873,22373.0980922656
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,326.916666666667,65.2428447255236,18063.59942,160.7660348,12246.3548414167,1327.74686787716,23164.9628149563
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,422.833333333333,152.979400475021,16570.75403,175.6499928,14498.4106873571,3579.83040350287,25416.9909712114
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,236.846153846154,58.5432121796173,9282.261886,275.683178,10131.5625744042,-789.183448909471,21052.3085977178
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,231.769230769231,25.3020218103674,16688.31951,120.1559005,10012.3599927037,-908.567427526503,20933.2874129338
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,217.153846153846,32.8096686812647,11281.74843,143.2782051,9669.20104538399,-1252.28484185385,20590.6869326218
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,313.076923076923,36.5933999933994,10268.05232,158.1280057,11921.4073996346,1002.60390152367,22840.2108977456
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,231.538461538462,22.2733599643737,13752.84253,276.4321349,10006.9416935355,-913.994126346357,20927.8775134173
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,267.538461538462,31.8240354255904,12789.28681,182.8868014,10852.1963637755,-67.5913813072821,21771.9841088582
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,331,59.2314412821741,13600.89319,92.48607368,12342.2286350319,1423.66912244797,23260.7881476158
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,300.384615384615,37.8319495962924,15125.15668,72.60075205,11623.4009453833,704.375676788144,22542.4262139785
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,292.076923076923,44.1823145961925,11805.42446,195.970046,11428.342175328,509.149753583861,22347.534597072
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,313.846153846154,46.1552563887115,14687.33659,261.4345912,11939.468396862,1020.67703388588,22858.2597598381
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,280.307692307692,40.1006745898882,11153.06418,113.7612546,11152.0089177495,232.549908539648,22071.4679269593
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,323.285714285714,35.1511649252823,13037.74795,88.65668607,12161.1026342662,1242.44803700768,23079.7572315247
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,402.857142857143,57.4293641626988,17576.4553,31.63761954,14029.3837903126,3110.98902061838,24947.7785600068
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,286.923076923077,38.1629434977211,14146.65191,185.32114,11307.3334939047,388.028629170478,22226.6383586389
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,293.769230769231,30.9385246528064,15132.67009,145.2736329,11468.0763692281,548.919408533717,22387.2333299226
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,279.214285714286,40.5921147542202,11158.13864,189.6883569,11126.336500262,206.850951185423,22045.8220493387
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,306.769230769231,32.2209917242208,11213.62735,155.8694202,11773.3072223704,854.398588271244,22692.2158564695
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,571.916666666667,52.1474453890702,21625.13237,80.01298978,17998.7824583279,7075.64065869266,28921.9242579632
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,550.785714285714,136.634368112311,17533.72021,187.6108062,17502.6425642552,6580.48799527279,28424.7971332375
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,657.461538461538,58.985330640501,25617.84304,222.8752345,20007.3158583196,9079.02865807682,30935.6030585623
