"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ni","Ni_sd","Ni_ICP","Ni_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,172.727272727273,26.4616360382003,2.467420581,0.015066934,13.0021254588386,-12.4810189112083,38.4852698288856
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,238.75,34.793220342736,2.98969441,0.02200764,10.8131330159215,-14.7131081253594,36.3393741572025
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,191.916666666667,24.6002894784643,3.556521683,0.014282314,12.3658985101399,-13.1147703370118,37.8465673572917
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,203.333333333333,17.3065060458531,7.052448962,0.06465722,11.9873773843251,-13.4976555013852,37.4724102700355
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,213,38.5544348220078,9.844407416,0.040880493,11.6668777449491,-13.8252530632991,37.1590085531972
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,227.454545454545,38.944482629414,10.02079263,0.096502178,11.1876353374808,-14.320924212906,36.6961948878677
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,219.5,38.7792900055343,9.325702706,0.028353619,11.451369366748,-14.0472873828151,36.950026116311
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,235.454545454545,31.4304426833719,9.672030755,0.061309265,10.9223942566179,-14.5982498082466,36.4430383214825
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,242.636363636364,31.4078739403759,6.289145655,1.766837081,10.6842801044796,-14.8490254683491,36.2175856773082
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,197,28.7228132326901,7.635178907,0.081872982,12.197359906675,-13.2847143498304,37.6794341631803
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,221.083333333333,27.5300111723827,5.960197779,0.068926753,11.3988737361605,-14.1015860573773,36.8993335296983
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,221.25,31.077981097409,6.674238754,0.048794576,11.3933478803092,-14.1073065685892,36.8940023292076
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,213.454545454545,44.4147805046105,6.367819135,0.01977015,11.651807228991,-13.8407341084122,37.1443485663942
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,215.909090909091,16.9378543237008,5.912256586,0.047824043,11.5704264428171,-13.9244508584888,37.0653037441231
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,200.454545454545,23.1920832887588,7.120078834,0.066671523,12.0828239853932,-13.4006979941278,37.5663459649143
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,208.636363636364,20.9917732803721,5.857915852,0.041156676,11.811554698147,-13.6769858213662,37.3000952176603
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,216.090909090909,19.9872686751069,4.568507031,0.022190259,11.5643982364339,-13.9306600938878,37.0594565667556
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,225,29.9265768172706,5.784125479,0.017909738,11.2690161236547,-14.2362628073153,36.7742950546247
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,229.7,31.2518443900161,6.534750001,0.055133377,11.1131869886477,-14.3985494431549,36.6249234204503
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,198.818181818182,44.1312093236027,9.469595678,0.030083547,12.1370778428425,-13.3457086847028,37.6198643703878
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,233.454545454545,40.8493907821491,7.155451754,0.030710634,10.9887045268337,-14.5287187672129,36.5061278208802
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,224.666666666667,43.5103610092069,6.317256008,0.021906999,11.2800678353573,-14.224781056616,36.7849167273306
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,219.636363636364,32.1691551871439,16.20702482,0.031666011,11.4468482119605,-14.0519605347821,36.9456569587031
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,223.588235294118,36.4298277918134,12.29132094,0.371333453,11.3158233732187,-14.187659577964,36.8193063244015
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,239.545454545455,26.9048829633717,8.534630865,0.135962996,10.7867596129948,-14.740886625406,36.3144058513956
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,186.636363636364,43.1700653862667,5.623618255,0.058556283,12.5409676705201,-12.9391554518908,38.021090792931
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,179.272727272727,38.6939036776878,4.972003175,0.041494084,12.7851100290417,-12.6958074560631,38.2660275141465
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,195.909090909091,24.1679727964699,6.761396788,0.051811841,12.2335291449744,-13.2481707536586,37.7152290436075
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,188.888888888889,15.6879288343335,10.88241106,0.042866217,12.4662848914388,-13.0139570963163,37.9465268791938
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,196.545454545455,26.8341708884908,9.702568502,0.102763012,12.2124304226331,-13.2694830201065,37.6943438653727
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,195.454545454545,25.069358333885,8.361148745,0.023794572,12.2485996609326,-13.2329559886254,37.7301553104905
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,193.454545454545,25.0773349316216,7.693387104,0.131022298,12.3149099311483,-13.1660930215758,37.7959128838724
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,189.416666666667,33.4268763213983,12.99158529,0.144606736,12.4487863479096,-13.0315080045022,37.9290807003214
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,193.8,35.8726141289486,4.505779401,0.038483459,12.3034563390201,-13.1776325320622,37.7845452101025
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,198,37.0890819514315,14.66999494,0.043454784,12.1642047715671,-13.3182475691441,37.6466571122783
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,228.272727272727,32.5025873096002,15.10269284,0.154591105,11.1605084087562,-14.3491892694028,36.6702060869153
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,161.5,22.8771422245795,14.43173082,0.092282265,13.3743672030042,-12.1159288396015,38.8646632456099
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,192,24.1205306740959,12.65956686,0.112267444,12.3631355822143,-13.117549344362,37.8438205087906
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,194.3,38.8102220211806,12.05911704,0.120104386,12.2868787714662,-13.1943415164196,37.768099059352
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,201.25,34.1550608522102,9.165262456,0.085089883,12.0564505824665,-13.42746121217,37.540362377103
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,196.166666666667,17.1826198305853,9.036215502,0.032002711,12.2249891859315,-13.2567955175911,37.7067738894541
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,135.818181818182,25.1428645218407,18.49534977,0.16867968,14.2258513546381,-11.2966104042216,39.7483131134977
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,214.909090909091,30.791084896296,15.52691154,0.153207334,11.603581577925,-13.8903197736625,37.0974829295125
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,163,26.4461717456421,8.855748872,0.059897145,13.3246345003424,-12.1644625023684,38.8137315030532
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,173.6,25.9923065540556,30.78295408,0.919411339,12.973190068199,-12.5095746964546,38.4559548328527
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,173.85,36.6394596030018,18.94940307,0.152496095,12.9649012844221,-12.5177594266781,38.4475619955223
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,179.181818181818,37.8360097838506,16.74430526,0.065879465,12.7881241322333,-12.6928144807563,38.2690627452229
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,187.2,30.3307691223872,17.31182215,0.157291165,12.522280230732,-12.9578567319263,38.0024171933904
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,173.727272727273,29.9669514935734,10.00803438,0.051752058,12.9689703237308,-12.5137412073387,38.4516818548002
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,184.916666666667,28.2213920580996,13.25060411,0.079029689,12.597984455895,-12.8821620375083,38.0781309492983
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,216.833333333333,39.3627265623742,5.370449412,0.073763255,11.5397830603689,-13.9560259147311,37.035592035469
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,177.583333333333,39.3063916461741,10.48748493,0.170240055,12.8411221133527,-12.64023310746,38.3224773341654
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,201,28.0677751166707,13.21962289,0.067443449,12.0647393662435,-13.419047637944,37.548526370431
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,199.727272727273,40.6056422411736,11.44865692,0.089667997,12.1069368109262,-13.3762472596801,37.5901208815325
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,203.909090909091,28.9946703566519,13.02193372,0.068041373,11.9682880641115,-13.5170802132737,37.4536563414967
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,209.272727272727,41.1535925748674,10.69111482,0.081670324,11.7904559758057,-13.6985685477638,37.2794804993752
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,228.181818181818,33.5046808127407,10.27959403,0.051458834,11.1635225119478,-14.3460476068205,36.6730926307162
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,226.416666666667,35.1734877773621,10.7534478,0.175488371,11.2220463489185,-14.2851015401255,36.7291942379625
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,194.454545454545,39.9408653796175,2.705794836,0.017698572,12.2817547960404,-13.1995078013058,37.7630173933867
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,205.153846153846,31.2699167301049,5.648759577,0.065755803,11.9270180357954,-13.5591131728499,37.4131492444407
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,127.333333333333,17.0098010962308,7.193324268,0.051191387,14.507167652523,-11.0307447860829,40.045080091129
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,200.545454545455,34.3929168183323,6.263265577,0.073683145,12.0798098822016,-13.4037555780494,37.5633753424526
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,202.083333333333,28.8836485146034,6.301289954,0.20152179,12.02882130321,-13.4555215345306,37.5131641409506
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,189.818181818182,35.3746185331183,9.999536344,0.112403008,12.4354740588133,-13.0448663641476,37.9158144817741
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,208.181818181818,32.6644093221297,13.45589808,0.463413678,11.8266252141052,-13.6615778639629,37.3148282921733
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,191,30.7009031552079,10.48832859,0.122763336,12.3962907173222,-13.0842165691386,37.8767980037829
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,190.181818181818,48.8176570142775,14.68864067,0.077615628,12.4234176460468,-13.0569691493039,37.9038044413975
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,174.545454545455,27.8975398068132,13.66412704,0.131993681,12.9418433950061,-12.540538839391,38.4242256294033
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,210.2,32.70677809466,13.11407391,0.450378152,11.7597121232511,-13.7300418601643,37.2494661066666
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,236,46.1519230368573,54.67369247,0.401191653,10.9043096374682,-14.6172359064307,36.425855181367
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,173.461538461538,38.2875423269227,4.965819612,0.116696761,12.977780779214,-12.5050425133898,38.4606040718178
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,170.923076923077,26.7128606307322,5.507249153,0.124463831,13.0619438144878,-12.4220659716817,38.5459536006573
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,186.461538461538,34.9871771382397,4.900777465,0.204852498,12.5467640228117,-12.9333569634956,38.0268850091191
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,183.461538461538,28.8779482899305,5.241528694,0.172446294,12.6462294281353,-12.8340140186759,38.1264728749465
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,179.846153846154,35.1255988177809,6.351383957,0.153703492,12.7660979935253,-12.7146925869436,38.2468885739942
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,184.916666666667,27.6256084534665,6.39350629,0.235920382,12.597984455895,-12.8821620375083,38.0781309492983
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,164.769230769231,25.348089494588,7.84225117,0.241541336,13.2659754151516,-12.2218038621944,38.7537546924975
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,142.363636363636,42.6363054855196,11.08791026,0.09757361,14.0088359248411,-11.5033418756609,39.5210137253431
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,146.75,44.3234495703818,8.769207812,0.211337908,13.8634054458453,-11.6426786213758,39.3694895130663
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,164.916666666667,33.9289587583268,8.979833284,0.241557515,13.2610871580523,-12.226587025259,38.7487613413636
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,196,21.4899553703162,8.651530736,0.255220157,12.2305150417828,-13.251214534914,37.7122446184796
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,162.5,30.6905374815934,11.09571628,0.335090632,13.3412120678964,-12.1482762710939,38.8307004068866
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,180.5,38.6793343930698,5.323592416,0.062818391,12.7444196359548,-12.7362396469526,38.2250789188621
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,184.083333333333,28.5193979706105,8.253068077,0.149380532,12.6256137351516,-12.8545796258556,38.1058070961588
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,178,31.2633971282713,10.60653138,0.328802473,12.8273074737244,-12.6539309271878,38.3085458746366
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,182,28.0292055477205,8.570619866,0.118274554,12.694686933293,-12.785725107829,38.1750989744149
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,138.727272727273,30.0768712105861,12.14358742,0.338806089,14.1294000525061,-11.3883151057101,39.6471152107223
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,166.846153846154,34.0706279999018,7.820727692,0.171273936,13.1971147499275,-12.2892509638141,38.6834804636691
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,189.846153846154,37.1726739999652,7.733471223,0.12373554,12.4345466424466,-13.0457971907689,37.9148904756621
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,181.769230769231,33.2845155343889,7.374484715,0.076694641,12.7023381183178,-12.7781070670294,38.1827833036651
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,195.5,45.2489410557492,7.652397974,0.179066113,12.2470926093368,-13.2344771545335,37.728662373207
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,155,27.6736938866739,6.6532882,0.035262427,13.5898755812054,-11.9064838252825,39.0862349876932
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,199.083333333333,37.7129308263777,8.016836814,0.254133727,12.1282867085336,-13.3546129176074,37.6111863346745
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,204.5,36.6816773682101,7.99757167,0.125561875,11.948696393366,-13.5370276117195,37.4344203984514
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,189.357142857143,24.8119299558069,6.481861022,0.25279258,12.4507598678565,-13.0295281131401,37.9310478488531
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,192.153846153846,31.6618754810002,6.76410592,0.082522092,12.3580347921977,-13.1226804290188,37.8387500134142
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,213.461538461538,34.5509656995174,5.489630722,0.058739049,11.6515753748993,-13.8409723321786,37.1441230819772
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,182.5,33.8727565510048,7.080750354,0.210298286,12.678109365739,-12.8022369668263,38.1584556983043
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,188.538461538462,37.6377810730463,7.101215107,0.039056683,12.4779033575877,-13.0023090028914,37.9581157180667
