"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ni","Ni_sd","Ni_ICP","Ni_ICP_sd","fit","lwr","upr"
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.33333333333,206.666666666667,31.7012570250723,8.139809229,0.273778714,11.8768602672989,-13.6102678173765,37.3639883519743
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.25833333333,189.583333333333,36.7756301060494,8.098447371,0.189641677,12.4432604920583,-13.0370523300944,37.923573314211
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.20833333333,198.333333333333,32.9002164495044,7.449716815,0.176749202,12.1531530598645,-13.3294327318615,37.6357388515905
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.98461538462,197.076923076923,25.233778744841,6.49364719,0.147552822,12.1948095116667,-13.2872926423024,37.6769116656357
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,226.15,28.1261724901802,10.51108713,0.295660822,11.2308877182806,-14.2759032595228,36.7376786960841
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2436.8,220.076923076923,38.5712793376573,9.854731646,0.162334964,11.4322414041857,-14.0670626471393,36.9315454555108
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2712.45833333333,202.666666666667,30.6396455395274,11.56429275,0.275483342,12.0094808077304,-13.4751775590827,37.4941391745434
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,2912.56153846154,185.692307692308,34.2767769181619,13.36916814,0.524919335,12.5722679728947,-12.9078557464356,38.0523916922249
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3063.31538461538,228.076923076923,32.252807470724,13.47816025,0.395213256,11.1670003233228,-14.3424229534704,36.6764236001159
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,3406.90833333333,253.333333333333,55.0311206720728,16.45315411,0.457897518,10.3296206289318,-15.225717820921,35.8849590787846
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,3606.60833333333,216.5,39.3735028575402,6.591575629,0.170480391,11.5508347720716,-13.9446349048503,37.0463044489934
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,3672.84615384615,236.076923076923,38.672689628172,29.04148441,0.727353789,10.9017592424599,-14.619914229039,36.4234327139587
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,4072.19090909091,211.181818181818,40.818667743615,8.399597711,0.200773499,11.7271598087816,-13.7633978218116,37.2177174393748
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,4264.50833333333,227.583333333333,23.3021978414574,7.195932222,0.131594243,11.1833653579594,-14.3253718639447,36.6921025798635
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,4460.44166666667,225.416666666667,41.8687523607096,5.8254102,0.215640243,11.2552014840264,-14.2506202008729,36.7610231689257
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,4699.99090909091,235.545454545455,32.2222396377522,6.099251399,0.148178359,10.9193801534263,-14.601413470923,36.4401737777755
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,5048.06666666667,231.166666666667,44.8205174878513,8.079913573,0.213276653,11.0645594571562,-14.4493426440064,36.5784615583187
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,5181.87272727273,230.363636363636,37.0763340347255,7.426131353,0.269496016,11.0911840353489,-14.4215234482502,36.6038915189479
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,5467.83076923077,220.461538461538,36.5162415568182,6.698435927,0.107584283,11.4194894291443,-14.080252321079,36.9192311793675
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,5603.63333333333,228.583333333333,34.0840094027932,6.116139247,0.197115379,11.1502102228515,-14.3599253594238,36.6603458051268
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,5955.025,221.916666666667,35.5002134009804,3.994200434,0.013101992,11.3712444569039,-14.1301978719579,36.8726867857658
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,6277.73636363636,244.909090909091,42.432191895905,5.249820697,0.130256834,10.608927524689,-14.928741713321,36.1465967626989
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,6466.25,195.833333333333,23.4785524307276,5.484723099,0.143814374,12.2360408976341,-13.2456344801747,37.717716275443
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,6808.05,217.083333333333,25.3034612556297,5.862772125,0.138777923,11.531494276592,-13.9645716039535,37.0275601571375
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,6937.85454545455,225.272727272727,38.2860050386324,8.142351223,0.244749266,11.2599738140798,-14.2456597201534,36.7656073483131
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,7212.99166666667,208.25,42.5229884351341,5.483297024,0.187449254,11.8243646367115,-13.6638886179116,37.3126178913345
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,7429.425,216.75,28.364911101891,5.475324783,0.138812682,11.5425459882946,-13.9531778148546,37.0382697914437
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,7841.69166666667,219.916666666667,31.7331439388288,6.019128737,0.213878792,11.4375547271197,-14.0615684051187,36.936677859358
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,8051.725,223.583333333333,30.2187730132155,7.25278997,0.195114006,11.3159858983908,-14.1874909324386,36.8194627292203
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,8122.73846153846,225.307692307692,27.7710419183503,12.74073522,0.400837882,11.2588145436215,-14.2468646317635,36.7644937190065
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,8271.9,210.769230769231,31.040709415631,11.91900007,0.31635124,11.7408392001897,-13.7493767965224,37.2310551969018
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,8483.125,248,23.924122478445,11.06659272,0.2525818,10.5064480161738,-15.0374308817833,36.0503269141308
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,8623.30833333333,247.5,23.907016847475,10.95410735,0.195952656,10.5230255837277,-15.0198273239996,36.065878491455
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,8696.08461538462,235.923076923077,24.5949233869564,12.37150296,0.38059145,10.9068600324765,-14.614557780566,36.4282778455189
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,8805.21818181818,222.181818181818,30.009392469086,13.51243096,0.123934427,11.362453322595,-14.1393064849611,36.8642131301512
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,8943.06666666667,250.916666666667,37.1837167034011,20.45200621,0.067089417,10.4097455387758,-15.1402835064769,35.9597745840285
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,9234.5,237.666666666667,39.0624984848485,10.59774057,0.080003742,10.849051078955,-14.6753102732617,36.3734124311718
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,9367.74166666667,239.25,28.4704791287077,11.29587326,0.282531611,10.7965554483676,-14.730566442451,36.3236773391862
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,9437.28181818182,237,37.5872318746672,7.457837511,0.183166908,10.8711545023603,-14.6520694452534,36.3943784499739
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,9717.925,198.666666666667,26.5546891367893,2.341268423,0.027805512,12.1421013481618,-13.3406216059562,37.6248243022799
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,9857.625,229.25,36.1364208118473,7.95662022,0.169851539,11.1281067994463,-14.382979520244,36.6391931191365
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,10071.1416666667,209.166666666667,23.8435557649263,4.147415448,0.088250552,11.7939724295292,-13.6949704880418,37.2829153471002
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,10256.1727272727,213.545454545455,52.6295803448282,14.78209106,0.28356527,11.6487931257993,-13.8438311446343,37.141417396233
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,10446.9,151.4,29.9710971882356,4.315492745,0.173279726,13.7092340675937,-11.7910898471322,39.2095579823195
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,10658.8916666667,244.666666666667,32.187895334436,10.9175411,0.335800782,10.6169651332,-14.9202304784674,36.1541607448673
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,10924.02,273.2,30.4991803168544,27.65214913,0.773345201,9.67093861145552,-15.9353653759616,35.2772425988726
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,154.78,204.2307692,41.64963755,3.447393088,0.054468811,11.9576227769152,-13.5279377051195,37.4431832589499
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,333.91,233.9285714,24.02070993,5.334838241,0.196855531,10.9729881325675,-14.5451864963838,36.4911627615188
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,440.63,211.7692308,33.68766799,5.589422519,0.189481423,11.7076840640617,-13.7833697617936,37.198737889917
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,704.72,194.3571429,27.57258154,8.261052616,0.195786947,12.2849841908962,-13.1962516478641,37.7662200296566
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,810.69,189.3076923,24.66571377,7.700557879,0.206374951,12.4523994077597,-13.0278833700848,37.9326821856043
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,862.94,200.6923077,30.49968474,8.044716196,0.135151232,12.0749409460216,-13.4086953354087,37.558577227452
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,1116.79,234.5384615,46.98513131,8.92706044,0.099983077,10.952767143901,-14.5663851601559,36.4719194479579
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,1426.52,208.8571429,33.69514264,23.03441319,0.515970855,11.8042347318322,-13.6844721762258,37.2929416398901
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,1634.77,188.1818182,45.33170674,31.2414405,0.149958914,12.4897279156597,-12.9904585047581,37.9699143360774
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,1723.12,185.9230769,32.96326627,41.34347364,0.636689494,12.5646167886349,-12.9155040348894,38.0447376121592
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,1830.5,171.7272727,32.54255955,47.34327699,0.577587979,13.0352805948507,-12.4483300143761,38.5188912040775
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,1878.53,171,35.59494346,72.51241901,2.313146166,13.0593934194795,-12.424577250354,38.543364089313
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,1980.2,223.5384615,21.36436045,85.66749658,2.415823403,11.3174736300875,-14.1859472131311,36.8208944733062
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,2030.05,178,32.32224115,110.4083356,1.755492536,12.8273074737244,-12.6539309271878,38.3085458746366
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,2091.11,148.7777778,34.53311379,62.43668675,0.349645446,13.7961741989175,-11.7073093845137,39.2996577823488
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,2400.08,131.3333333,23.95956189,37.44748852,0.340772146,14.3745471131967,-11.1557834933755,39.9048777197689
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,2499.09,157.9230769,32.77565544,44.00779775,0.59410527,13.4929605716552,-12.000497713318,38.9864188566283
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,2647.86,135.8461538,24.88924183,31.66776459,0.744192468,14.2249239398017,-11.2974908388264,39.7473387184297
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,2906.71,164.2307692,34.85243618,37.3921461,0.602013552,13.2838281812298,-12.2043410822358,38.7719974446954
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,3009.64,179.25,25.00590839,31.24334654,0.640488604,12.7858635548396,-12.6950591863514,38.2667862960306
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,3058.43,138.0833333,32.24750401,30.47007742,0.874491222,14.1507499512186,-11.3679916320776,39.6694915345148
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,3107.49,174.25,39.52473334,29.45980204,0.206218614,12.9516392303789,-12.5308593373194,38.4341377980772
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,3155.81,164.0909091,43.55560709,61.39360058,2.259284501,13.2884652617415,-12.1998068802074,38.7767374036905
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,3200.37,177,28.50964749,29.45950461,0.789514723,12.8604626088323,-12.6210659035991,38.3419911212637
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,3335.04,166.1666667,22.10649157,28.70889717,0.749302216,13.2196432380623,-12.2671690875661,38.7064555636908
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,3436.21,156.0833333,18.87980322,25.05151339,0.849246304,13.553957519277,-11.9412934530881,39.0492084916421
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,3538.8,159.5,30.54413928,30.9684049,0.88259954,13.44067747322,-12.0513340895664,38.9326890360063
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,3690.04,149.5714286,17.83121928,27.5785573,0.328184832,13.7698605994151,-11.7326424858041,39.2723636846342
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,3791.98,133.1,22.25333932,30.79651788,0.29256692,14.3159730400676,-11.2111780914994,39.8431241716347
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,3841.55,141.5833333,28.04690336,28.65429711,0.383967581,14.0347069783411,-11.4786219656731,39.5480359223552
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,3891.1,142.4444444,32.32302241,29.91321827,0.771761031,14.0061567234777,-11.5059030228838,39.5182164698391
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-17.69,62.3333333333333,26.5769323537035,5.377096226,0.048082894,16.6622514345343,-9.07284331386395,42.3973461829326
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-1.785,9.5,13.4350288425444,3.206884305,0.012684849,18.4139477393999,-7.58245373774724,44.4103492165471
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,17.4366666666667,22.3333333333333,38.6824680357049,3.283013484,0.0085671,17.988456838849,-7.93628743825868,43.9132011159567
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,249.323333333333,90,42.0356991139674,4.003302375,0.01303687,15.7449593632167,-9.88924574713503,41.3791644735684
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,569.63,33.6666666666667,39.3996615890712,4.960356243,0.04228838,17.6126986409598,-8.25310662502669,43.4785039069464
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,3778.715,66.5,94.0452018978108,5.449026456,0.081194255,16.5241050382515,-9.19420020033958,42.2424102768427
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,3794.655,43,60.8111831820431,5.732386915,0.045233891,17.3032507132864,-8.51709565790113,43.123597084474
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,3808.20666666667,38.3333333333333,35.2325606979302,5.73476091,0.060947191,17.4579746771231,-8.3847524237085,43.3007017779548
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,3834.505,109.5,33.2340187157677,4.562006327,0.01793847,15.0984342286133,-10.4797337647204,40.6766022219469
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,3857.985,105.5,24.7487373415292,2.913948883,0.024228913,15.2310547690447,-10.3575866601952,40.8196961982847
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,3880.55,71.6666666666667,22.1434715736565,3.683960219,0.016726932,16.3528035068609,-9.34546628166608,42.0510732953879
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,3906.24,52.3333333333333,51.6365503624451,5.391831445,0.055316285,16.993802785613,-8.7838816425496,42.7714872137756
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,3964.74,53.6666666666667,52.0800665642176,4.02395169,0.040652938,16.9495959388025,-8.82222306995455,42.7214149475596
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,4013.88,93.3333333333333,68.2309802557948,1.582772706,0.005174799,15.6344422461905,-9.98929734452812,41.258181836909
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,4076.15166666667,78.6666666666667,63.5032807551442,9.999500351,0.130105862,16.1207175611058,-9.551794654416,41.7932297766277
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,4137.68428571429,80.8571428571429,59.3504523190531,17.12642515,0.199937143,16.04809202706,-9.61668858558857,41.7128726397086
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,4218.848,38.4,9.58123165360279,3.329343119,0.01763829,17.4557643347826,-8.38663812644428,43.2981667960095
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,4348.3,28.8571428571429,26.2515305676232,12.05066927,0.104687632,17.7721590526691,-8.11815866838541,43.6624767737236
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,4366.59142857143,22.1428571428571,29.717719581806,42.27735077,0.178695346,17.9947721026791,-7.93099764080093,43.9205418461591
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,4452.81857142857,88.7142857142857,108.196910439122,9.722134768,0.022775177,15.7875873940697,-9.85075187642762,41.4259266645669
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,4523.25,43.5714285714286,37.1387360351118,34.08957406,0.406542732,17.2843049217962,-8.53334896939201,43.1019588129844
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,4931.03714285714,18.1428571428571,20.4159134943682,23.68744542,0.042920448,18.1273926431105,-7.82017751425261,44.0749628004737
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,5380.51285714286,72.7142857142857,41.7281451209863,35.17565751,0.115114503,16.3180695557955,-9.37624369347193,42.012382805063
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,5800.02142857143,58.4285714285714,62.015743008952,14.04871516,0.056649884,16.7917143430508,-8.95962562268776,42.5430543087893
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,6009.77285714286,34.5714285714286,39.6310364186839,19.94911921,0.168223621,17.582701137767,-8.2785753763613,43.4439776518953
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,6219.52714285714,18,23.3523731841827,15.67025973,0.060103697,18.1321290909831,-7.81622902268525,44.0804872046514
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,6654.02,9.66666666666667,23.6784008469041,18.87710919,0.026689416,18.4084218835486,-7.58701567742038,44.4038594445176
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,7253.32,60.3333333333333,32.3213036040731,14.85745808,0.072025201,16.7285617047501,-9.01479205414272,42.4719154636428
