"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,0.143224007928989,0.0250797494449321,13959.03161,176.5369365,11925.7229200632,-21489.5502534962,45340.9960936226
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,0.112262933580288,0.0146082797390089,9355.988249,27.23893955,10415.615075823,-23005.2700971599,43836.5002488059
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,0.027866194043187,0.00482223307186242,3942.206507,48.5012016,6299.21468971609,-27143.0455541369,39741.4749335691
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,0.0367120829530544,0.00347254981734576,4568.280308,27.82191253,6730.66761934058,-26708.935378159,40170.2706168402
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,0.207073049052006,0.0224597692355202,18556.10587,33.23324312,15039.9216316829,-18367.5608387244,48447.4041020903
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,0.260874255511813,0.0213628112335968,34440.81517,173.6494448,17664.0432299682,-15740.8317127954,51068.9181727319
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,0.158431904362763,0.0280132085724999,25853.87296,38.38777974,12667.4789534742,-20745.4762745954,46080.4341815439
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,0.0234294688928508,0.00408125436497116,26327.35852,199.5705658,6082.81607974532,-27360.8136578459,39526.4458173365
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,0.0187467853549968,0.0018317160303132,20544.92897,1107.050592,5854.42099684327,-27590.6807668895,39299.5227605761
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,0.0654340247240989,0.0082405940373459,2355.109726,9.689444316,8131.56311417297,-25300.0847863515,41563.2110146975
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,0.0479451649732148,0.00829791341692664,6242.966621,15.13819392,7278.55446210933,-26157.8148036829,40714.9237279016
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,0.0484892211763393,0.00553297101087372,3694.801697,28.74082309,7305.09047732613,-26131.1261631221,40741.3071177743
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,0.0407344743540223,0.0069105661856116,6284.597012,38.94604963,6926.85734902484,-26511.5696157532,40365.2843138029
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,0.027342055328303,0.00258579398420262,3753.765384,11.81590071,6273.65013805028,-27168.7706147732,39716.0708908738
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,0.0827216799123529,0.0180747545294186,11390.75321,93.133272,8974.75813429016,-24452.5977803755,42402.1140489559
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,0.0832039936595231,0.0085496115741001,7073.372392,64.24483976,8998.28269822433,-24428.9588212354,42425.5242176841
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,0.0371329093849486,0.0130808042270477,1987.252608,27.50554815,6751.19317632577,-26688.2858386123,40190.6721912638
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,0.166037982124614,0.020055641009245,15892.74003,5.384076861,13038.460837459,-20373.4435253373,46450.3652002552
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,0.0332275075925488,0.012437900867346,4238.013215,41.30378848,6560.70954467943,-26879.9285509848,40001.3476403436
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,0.4003090866538,0.0386140112696064,3019.385269,15.63993365,24464.8935459607,-8950.07128700196,57879.8583789233
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,0.0609883475552364,0.00979935076737147,36760.73258,176.9107347,7914.72787486414,-25518.0840308418,41347.5397805701
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,0.181083286484725,0.0427678236137235,6074.810846,90.83067827,13772.2865399297,-19637.7521349063,47182.3252147658
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,0.144729320797511,0.0780355094763976,49049.46764,602.4649613,11999.1436529871,-21415.8871970026,45414.1745029767
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,0.131410262218918,0.00992088274764029,51904.82693,633.5042142,11349.5145538511,-22067.7586845056,44766.7877922078
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,0.164416048385158,0.0221821228733235,34127.39087,180.3909133,12959.3519914543,-20452.7703941921,46371.4743771007
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,0.320331637901964,0.0521155378387738,29114.97389,241.7735926,20564.0414191178,-12842.1629177808,53970.2457560164
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,0.461435399837473,0.0514405178974456,24845.10488,215.0112593,27446.2928342584,-5980.75670659631,60873.3423751131
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,0.541551596409504,0.0813820606797016,27055.53366,347.4235335,31353.9123028701,-2096.03728088675,64803.8618866269
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,0.688644489536627,0.201655044349903,70333.76898,854.1412459,38528.2800021802,5015.48768722613,72041.0723171343
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,0.593663475842797,0.0671905172545221,107255.388,1659.164889,33895.6379879679,426.50027448999,67364.7757014458
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,0.291407193848076,0.0300527486595399,46161.88967,524.1315649,19153.2689968134,-14251.7363551564,52558.2743487832
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,0.611687155778378,0.0646441864788834,28337.51625,150.1728069,34774.7321739853,1298.17168495298,68251.2926630177
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,0.213757549524599,0.0480937970677107,68261.38783,1004.21079,15365.9541357492,-18041.0074305225,48772.9157020209
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,0.150564855573485,0.0275482913431803,23779.92504,84.31463012,12283.7683640448,-21130.3498530308,45697.8865811203
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,0.678443373297186,0.0903210596677084,58747.48129,702.1728764,38030.7266718374,4523.15938443943,71538.2939592354
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,0.289582415546689,0.0311862781457737,49872.72804,195.5233093,19064.2665288793,-14340.6982694179,52469.2313271766
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,2.11122385001929,0.29932355215321,73040.17367,1106.313667,107913.735659318,72458.1407647879,143369.330553848
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,1.07949347247628,0.160269254238297,74836.34761,1508.582346,57591.7048821781,23782.3378957719,91401.0718685843
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.985713205038771,0.120762385565505,65108.07757,794.4594063,53017.6285469274,19296.438043912,86738.8190499428
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.74931292497391,0.0771155826481824,88890.89611,1660.843449,41487.3465778356,7940.8191048634,75033.8740508079
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,0.2374679626441,0.096078149299247,76198.44633,424.3239232,16522.415324359,-16883.1491649303,49927.9798136483
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,1.69027085595219,0.682673721946787,244762.4318,2521.469387,87382.0056799991,52743.3873905014,122020.623969497
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,0.575762571332736,0.126393949024666,33059.50476,411.0830407,33022.5320997424,-439.633241772048,66484.6974412568
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,0.527856831062724,0.143732981314804,19940.78074,195.2603694,30685.9583313029,-2759.50976918863,64131.4264317944
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,1.43597597143146,0.161210826092423,91742.56196,2210.042469,74978.925104049,40738.3877631479,109219.46244495
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.915286441779178,0.219167269348178,63330.72521,818.7355802,49582.605380581,15920.607711046,83244.603050116
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.829212799019265,0.0909861913753162,69886.15056,651.9486024,45384.4150448658,11786.5263061124,78982.3037836191
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.618946493730616,0.156181217901675,54047.68966,417.3743136,35128.8020315814,1649.13784009325,68608.4662230696
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.673403130161183,0.19592067187738,40132.04847,295.2089979,37784.8918338459,4279.85857108831,71289.9250966035
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.940001033642607,0.168024111558699,54152.91453,901.2653807,50788.044785552,17105.9636369517,84470.1259341522
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.0905597155873309,0.1127328423924,20119.39045,302.8601579,9357.05362645921,-24068.4792462196,42782.5864991381
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.739371860346429,0.13404348999507,51021.42539,1449.62635,41002.4771089993,7461.78919765489,74543.1650203436
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,1.0339958959543,0.150291645847539,34088.22199,467.7014564,55372.5878571694,21607.3300706236,89137.8456437152
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.383671696243627,0.0822725343329765,28823.89617,530.2032916,23653.4148006456,-9759.06895718395,57065.8985584752
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.448312395698123,0.0604652837404012,30935.30845,285.0900353,26806.2261728875,-6617.83559683471,60230.2879426097
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.364844799473502,0.0662111855589874,34349.06054,445.4522315,22735.1441949468,-10674.9492296661,56145.2376195598
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.363166646995915,0.0565864856800114,29282.54803,328.5573862,22653.2933136856,-10756.6085537989,56063.19518117
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.367193314618594,0.075041685989928,32219.65007,365.8178032,22849.6916135208,-10560.6757995244,56260.059026566
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.551055332200547,0.0962087379441035,16700.79088,224.4526933,31817.4513198307,-1635.74559443592,65270.6482340972
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.378864262737884,0.0961505610800055,37075.7818,437.2164977,23418.9351128311,-9992.8961527221,56830.7663783843
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,1.58229542858362,0.225272668200138,29511.5462,32.1048001,82115.5689272541,47654.9930164362,116576.144838072
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.388768628188269,0.174259650145155,35173.56997,618.3618955,23902.014601301,-9511.19248861733,57315.2216912193
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.300075495161314,0.0369436046863341,30813.78663,1575.735471,19576.0601978528,-13829.1946769516,52981.3150726573
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.373731792300875,0.047188438989717,13189.89932,129.6827163,23168.6019435112,-10242.5645972341,56579.7684842565
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.130120057238328,0.0186842381822985,10103.92743,578.8562016,11286.5855792321,-22130.916652106,44704.0878105702
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.483439449297913,0.07100305851285,33521.67785,153.1315042,28519.5271581395,-4913.01450616094,61952.0688224399
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.426671594137679,0.139202982666957,19102.04921,190.2959459,25750.709047609,-7668.89534634336,59170.3134415614
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.603455945565189,0.272556068085379,17067.4608,48.08420766,34373.2598293718,900.139336953478,67846.3803217901
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,1.07000379303758,0.256179567274988,32079.57549,646.9348498,57128.8514553781,23328.8910043637,90928.8119063925
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.965415132920008,0.331231706174845,40180.34818,163.829273,52027.6022453762,18324.0920273732,85731.1124633791
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.245809700671314,0.0400784844285134,14682.28264,138.0134568,16929.2785968547,-16475.9615631867,50334.518756896
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.368575817346345,0.0470855282376843,16189.75967,153.8027168,22917.1223554371,-10493.4095707339,56327.6542816082
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.890385049104201,0.115896726630915,16934.94085,255.7176068,48368.0548779894,14725.537426233,82010.5723297459
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.707278703618631,0.164579475862222,17138.00234,174.8076238,39437.152625254,5914.48309931339,72959.8221511946
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.130594667359459,0.0137011000038857,13667.24784,118.9050562,11309.7344034235,-22107.6833495917,44727.1521564387
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.24461899063775,0.0471519285716569,11986.74089,38.35757086,16871.2024286426,-16534.0787020233,50276.4835593086
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.283322733406586,0.028321083371267,14179.20706,59.55266965,18758.9542843572,-14645.9030460337,52163.811614748
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.785519400608791,0.0546460325275748,35487.97724,670.7227699,43253.2957258768,9684.46871560053,76822.122736153
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.607179053129661,0.110584408377921,25321.34917,194.9743886,34554.8521693125,1080.1861420197,68029.5181966053
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.60185913444454,0.175238081966593,30348.25974,264.0298597,34295.3763240417,822.913419438933,67767.8392286445
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.496796587422656,0.083066844631704,27170.31131,309.741549,29171.0135643152,-4265.15664489446,62607.1837735249
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.222524031644431,0.0142899021833543,13872.977,234.4533113,15793.5340467837,-17612.8290615751,49199.8971551426
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.19698887578328,0.0254344885959359,10017.06936,131.2236086,14548.0721246447,-18860.3018972586,47956.4461465481
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.241841066693528,0.0241680385716657,18126.438,242.8942692,16735.7108532655,-16669.6727557704,50141.0944623014
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.266176272951862,0.0493797580796936,18736.05749,219.2118727,17922.6459527401,-15482.1679784241,51327.4598839042
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.194558346817857,0.0329413305570109,13972.31801,76.84774904,14429.5245311407,-18979.0833922051,47838.1324544864
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.821262785725769,0.0690594785704349,29131.62831,367.0585168,44996.6579114694,11404.2317918901,78589.0840310488
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.594421722616241,0.120380753859739,22528.01628,74.34245371,33932.6210198728,463.179171989177,67402.0628677564
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.251110034880841,0.0250060049498678,16524.5867,115.6721069,17187.7992210667,-16217.2800765725,50592.8785187059
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.134538828180619,0.039134129699418,17616.22911,348.8013364,11502.1084834666,-21914.6181146736,44918.8350816069
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.175591852595757,0.0372594692539474,15409.2047,118.6508762,13504.4451433922,-19906.2417036494,46915.1319904339
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.492370013834858,0.147131152816769,17175.5766,190.6489003,28955.1100907227,-4479.83295818032,62390.0531396258
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.233766253487662,0.044474686599413,29105.71327,436.5856991,16341.8666789446,-17063.8696114417,49747.6029693309
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.112329442594434,0.0531037992468421,12943.05626,174.7312595,10418.8590131245,-23002.0128211066,43839.7308473556
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.0696842289374881,0.0169737306026167,7988.703067,69.50171668,8338.86427723907,-25091.6938556081,41769.4224100863
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.0596451516202559,0.0201848401635438,12805.9724,112.6925571,7849.21429820588,-25583.954144972,41282.3827413837
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.0524785400462437,0.0149897341988903,6997.205183,47.58099524,7499.66711413044,-25935.4416716014,40934.7758998623
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.15366933525048,0.0243060523103748,14513.69839,79.82534112,12435.1874995604,-20978.4625421989,45848.8375413197
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.187981855456161,0.0701062683518091,10760.96847,63.48971398,14108.760106721,-19300.5177335939,47518.0379470359
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.0697478180860305,0.0123177134301045,3223.639501,23.21020441,8341.96579984585,-25088.5761996551,41772.5077993468
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.0698862076976538,0.0172955217125908,11941.27554,120.606883,8348.71567020629,-25081.7912355938,41779.2225760064
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.112287477995967,0.0271183629788389,10687.50441,196.6500812,10416.8122149866,-23004.0680348344,43837.6924648075
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0522761106949757,0.00754085002252266,6996.743289,76.26450185,7489.79374385228,-25945.3707795027,40924.9582672073
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.0772190112581585,0.0262998849408243,9342.936185,56.05761711,8706.36876881252,-24722.3128219165,42135.0503595415
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.19051108050169,0.0441476449488812,13791.08364,99.29580218,14232.1215423768,-19176.8922583462,47641.1353430999
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.0836286862284939,0.017668329335355,11345.31869,169.0452485,9018.99682372819,-24408.1442075227,42446.1378549791
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.069888988079514,0.0117980929865258,8584.603441,67.81836719,8348.85128166504,-25081.6549193134,41779.3574826434
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.150646247538206,0.0528839811896264,7683.311513,116.786335,12287.7382083402,-21126.3675805624,45701.8439972428
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.0578001888901683,0.0145525494411667,9567.109814,296.5804042,7759.22734685989,-25674.4344916049,41192.8891853247
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.101810946603984,0.0154261932497624,5459.728289,96.63719072,9905.82567565394,-23517.2243491012,43328.8757004091
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.147458597400166,0.0348197076918259,11114.88978,65.5778497,12132.2624834369,-21282.3362315786,45546.8611984524
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.12912110142995,0.0305049213743589,13675.84016,83.42262495,11237.8621084219,-22179.8188517465,44655.5430685902
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.13088590935516,0.03487301985062,12238.61735,116.2668648,11323.9395572023,-22093.4264954629,44741.3056098675
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.0495191761945198,0.010064899729819,16448.97625,47.70203112,7355.32591601446,-26080.6027997273,40791.2546317562
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.0448409516005816,0.0247110104597578,12270.07289,93.25255394,7127.14831542936,-26310.0988445068,40564.3954753655
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.0370770383958641,0.00888921198120163,5685.831956,159.771878,6748.46810232053,-26691.0273604412,40187.9635650822
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.0416385199833232,0.00592599685951708,5669.96572,48.19470862,6970.95163273679,-26467.213791542,40409.1170570155
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.0259261479594642,0.00563132841068374,6876.421266,98.3328241,6204.59010478659,-27238.2659586846,39647.4461682577
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.0288214607503484,0.00655645184652427,5833.148328,24.49922298,6345.80725080035,-27096.1613389451,39787.7758405457
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.196175148125104,0.0787491936462073,7738.954402,137.7533884,14508.3830458406,-18900.0684625003,47916.8345541815
