"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-1.94334538537241,-3.68569455350129,9.54388200499906,5.1735301264337,9.23742005150405,7.92100393723732,10.5538361657708
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-2.18691153779199,-4.22616680559978,9.14377187171782,3.304647550641,9.06725731847653,7.75061636167773,10.3838982752753
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-3.58034100787613,-5.33451816528914,8.27949587269265,3.88158857289427,8.09376504725921,6.77255154954698,9.41497854497145
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-3.30464934232977,-5.6628661371908,8.42689211285074,3.32582393071755,8.28637164228997,6.96650544054289,9.60623784403704
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-1.57468365399816,-3.79602960418944,9.82855417128756,3.50355067375237,9.49497836636067,8.17857658376462,10.8113801489567
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-1.34371676740077,-3.84610366149048,10.4469976275415,5.15703858194915,9.65633886851519,8.3397460285606,10.9729317084698
"Bird Island","BI10","BI10.2",45,44,45,44.5,-1.84243040345179,-3.57507914530664,10.1602156930854,3.64773917300838,9.3079223317119,7.99154916967191,10.6242954937519
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-3.75376069454476,-5.5013508954219,10.1783639253917,5.29616788707133,7.97260877184426,6.650436465952,9.29478107773651
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-3.97673298899806,-6.30250203003231,9.93036942402266,7.00945463356136,7.81683353527431,6.49330248744127,9.14036458310735
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-2.7267129000849,-4.79868284574834,7.76434259814642,2.27103707812829,8.69013564460164,7.37238619257089,10.0078850966324
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-3.03769731749776,-4.79175119133575,8.73921076841923,2.71722094895158,8.47287245811101,7.15410326819302,9.791641648029
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-3.02641374952533,-5.19703035439424,8.21468216401249,3.35831851941963,8.48075550239043,7.16202817434313,9.79948283043772
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-3.20068050934054,-4.97470370742296,8.74585699995511,3.66217734560713,8.35900743587369,7.03959279545959,9.67842207628778
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-3.5993292739098,-5.95772266762088,8.23051471759084,2.46944614218091,8.08049926623158,6.75918497165046,9.4018135608127
"Bird Island","BI10","BI10.3",95,93,94,93.5,-2.49227356001004,-4.01323909169793,9.34055718331538,4.53403149960049,8.85392210852535,7.53675731236807,10.1710869046826
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-2.48645993159155,-4.76186942699525,8.86409264544503,4.16270140553045,8.85798368641977,7.54083137546616,10.1751359973734
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-3.29325165714463,-4.33660944959493,7.5945083648187,3.31438773523264,8.29433441233016,6.97451922600317,9.61414959865714
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-1.79553870881855,-3.90924481770572,9.67361768204715,1.68344586805776,9.34068229788873,8.02431908296358,10.6570455128139
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-3.40437720416685,-4.38700694647644,8.35184985703952,3.72095422651058,8.21669872033177,6.8963702656814,9.53702717498213
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-0.915518313631449,-3.25414008211569,8.01280853633787,2.7498274927808,9.95549135110656,8.63813690260079,11.2728457996123
"Bird Island","BI10","BI10.4",145,141,142,141.5,-2.79707245674082,-4.62543914372752,10.5121855049979,5.17564528163103,8.6409803151922,7.3230245066774,9.958936123707
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-1.70879820722672,-3.15196924385232,8.71190613126309,4.50899709495294,9.40128185438875,8.08492029602159,10.7176434127559
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-1.93289003423722,-2.55059130618984,10.8005846115197,6.40102950815504,9.24472447827375,7.92831418017635,10.5611347763711
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-2.02943107690268,-4.61311337498715,10.8571670692609,6.45126665198848,9.17727796525834,7.8608019596408,10.4937539708759
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-1.80535518320979,-3.80846859048919,10.4378555921576,5.195126236626,9.33382420987233,8.0174594383008,10.6501889814439
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-1.13839845140375,-2.95429214361435,10.2790078874822,5.48800172047141,9.79978049800103,8.48288849122176,11.1166725047803
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-0.773413213520859,-2.96732913111268,10.1204160254,5.37069039559367,10.0547703025198,8.73704624680766,11.3724943582319
"Bird Island","BI10","BI10.5",197,194,195,194.5,-0.613316932852268,-2.50860041503219,10.2056468348869,5.85054459330883,10.1666184406764,8.84840831684359,11.4848285645092
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-0.373030121485376,-1.60119674260295,11.1610073177993,6.75009657343813,10.3344901261568,9.01541211147299,11.6535681408407
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-0.521442659148532,-2.70022315369421,11.5829680732906,7.41406967584827,10.2308046067469,8.91228223904925,11.5493269744445
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-1.23303369833263,-3.50480115264857,10.7399098377358,6.26174273085966,9.73366543193712,8.41692643468457,11.0504044291897
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-0.491534310537235,-2.73885710079469,10.2519418682607,5.01178667700049,10.2516994900855,8.93307023952213,11.5703287406488
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-1.54291285237565,-3.03460206927761,11.1310995537805,6.91195722841442,9.51717441610262,8.20075549215189,10.8335933400534
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-1.89336135357552,-3.59181476551779,10.076597018011,4.43455539823,9.27234041861499,7.95594925601441,10.5887315812156
"Bird Island","BI10","BI10.7",271,265,266,265.5,-0.387954261853035,-2.404384626839,10.9810035594278,6.5541796363862,10.3240636671114,9.00504438880936,11.6430829454135
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-1.23931534011144,-3.46777708392849,10.8172296000719,5.2756796014742,9.72927688565364,8.41254712995305,11.0460066413542
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.747267803045067,-1.20623017643023,11.1987648930042,7.00878874675648,11.1171643801507,9.79185872693446,12.442470033367
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.0764919241515527,-1.83090003914592,11.2230589765515,7.31892564511057,10.6485399195367,9.32739343736035,11.9696864017131
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-0.0143898337901793,-2.11393041973854,11.0838038999157,6.67766189127939,10.5850471552093,9.26436552975962,11.905728780659
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-0.288598592362656,-2.56244990925989,11.3951650102964,7.4150808541178,10.3934765641594,9.07405421513864,11.7128989131801
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-1.43772255873658,-2.34259336347703,11.2410963520968,6.05049713336689,9.59066355930162,8.2741670744208,10.9071600441824
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,0.524888785887346,-0.381738246661264,12.4080433529741,7.83259710065387,10.9618036251705,9.63801861582681,12.2855886345142
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-0.552059905812402,-2.06835167005556,10.4060643912265,6.01879523958658,10.2094144656359,8.89099885046527,11.5278300808066
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-0.638930185334871,-1.93979799716696,9.9005221972127,5.27433389563226,10.1487242423206,8.83059683980931,11.4668516448319
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,0.361844737499586,-1.82504229178242,11.4267416940747,7.70076701106924,10.8478960866972,9.52513675691354,12.1706554164808
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-0.0885182115721104,-1.51792005372449,11.0561258807318,6.7077611748249,10.5332588125641,9.21293885586395,11.8535787692643
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-0.187278463157021,-2.39704752710783,11.1546227764023,6.4799657281445,10.4642618926012,9.14439933724843,11.784124447954
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-0.479736449887289,-1.85673829271376,10.8976220776579,6.03398345369823,10.2599418348946,8.94126971541961,11.5786139543696
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-0.395411123971961,-1.63004543699856,10.5999305078092,5.68768357295285,10.3188540761015,8.99986390587662,11.6378442463264
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-0.0618743040988974,-1.78364778869433,10.8995670742494,6.80379975441748,10.5518730578898,9.23142491735072,11.872321198429
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-2.40174580513146,-2.1827344860823,9.9094393280291,5.71327117389138,8.91716755553002,7.60018611522002,10.23414899584
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-0.301954290620052,-2.00959097948488,10.840000929173,7.27906111255176,10.3841458665465,9.06477934774907,11.7035123853438
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.0334308069819389,-1.89517756695138,10.4367072074209,6.14783017868893,10.6184561114541,9.29753282912713,11.9393793937812
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-0.957968049778076,-2.49771795320737,10.2689600502149,6.27326050205897,9.92583467242912,8.60857934428275,11.2430900005755
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-0.802264977749914,-2.80568590111717,10.3396534788221,5.65280504371187,10.0346135812138,8.71696927430666,11.352257888121
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.00828322274766,-2.7149058641645,10.4443299476404,6.09909001669502,9.89068296000848,8.57353838949434,11.2078275305226
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.0128934674301,-2.87198509118723,10.2847469871715,5.79471151429647,9.88746210264674,8.57032731546085,11.2045968898326
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-1.00186682677792,-2.58971150665373,10.3803317960264,5.90213540399061,9.89516564967431,8.57800736100844,11.2123239383402
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-0.595920053454515,-2.34123509441558,9.72321135536732,5.41366496471041,10.1787724305271,8.86050504489614,11.497039816158
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-0.970577283859571,-2.3418399714989,10.5207192537696,6.08042849049437,9.91702547742655,8.59979859115229,11.2342523637008
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,0.458876595642767,-1.49044375181844,10.2925368623624,3.46900555478215,10.9156854983554,9.59232486707814,12.2390461296327
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-0.944770898467551,-1.74720884984109,10.4680502264298,6.42707387748989,9.93505460431567,8.61776901721407,11.2523401914173
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-1.20372118544691,-3.2983627267755,10.3357174866678,7.36247740797946,9.75414404628887,8.43736041867118,11.0709276739066
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-0.984216871715755,-3.05360635305105,9.48720661262688,4.86509082338325,9.90749644589273,8.59029980944812,11.2246930823373
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-2.0392977374883,-3.9800749884949,9.2206794817005,6.36105409025073,9.17038481563789,7.85390057835146,10.4868690529243
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-0.726829206061716,-2.64503232522286,10.4199476085342,5.03129705680506,10.0873153090647,8.76945743086751,11.4051731872619
"Bird Island","BI10","BI10.13",519,491,492,491.5,-0.851740662043085,-1.97182210410623,9.8575508967614,5.24858047034423,10.0000483611531,8.68253522758341,11.3175614947228
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-0.505082239344033,-1.29991093160162,9.74492905252694,3.87295380012497,10.2422344943555,8.92365397831628,11.5608150103946
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,0.0676621933624663,-1.36187664572497,10.3759748290375,6.47224559360384,10.6423712006567,9.32127091783051,11.9634714834828
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-0.0351970805937362,-1.10493712984873,10.6011333038366,5.09882486729562,10.5705105788102,9.24993205841996,11.8910890992005
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-1.40319761691978,-3.21691563658033,9.5943967832687,4.9273511934466,9.61478373527353,8.29825482784648,10.9313126427006
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.998108842663838,-3.05578958127271,9.69213420221314,5.03567072141488,9.8977910918434,8.58062471353684,11.21495747015
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.116101270374488,-2.15505577208174,9.73713427247931,5.54407373718118,10.5139884475136,9.1937990516678,11.8341778433595
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.346330484797377,-1.80436168950874,9.74905363576774,5.16368607668683,10.3531433056095,9.0339586147829,11.6723279964361
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-2.03565689483058,-4.29027915711688,9.52275758099223,4.77832532760335,9.17292841921748,7.85644725218835,10.4894095862466
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-1.40805341917724,-3.05438036784083,9.39155639205623,3.64695192319262,9.61139132391029,8.29486718462415,10.9279154631964
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-1.26116863037188,-3.56414875625317,9.55953187891748,4.08686112519108,9.71400951143346,8.39731101888534,11.0307080039816
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.241410123171614,-2.90687866484353,10.4769492488063,6.50835589198521,10.4264438660819,9.10682015940277,11.7460675727611
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-0.498931550976564,-2.2019761729064,10.1394031595937,5.27286820942501,10.246531552597,8.9279289767278,11.5651341284661
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.50773185699394,-1.7416097612767,10.3204944551402,5.57606220167468,10.2403833907587,8.92181234422755,11.5589544372899
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.699574617503498,-2.488109638303,10.2098801602127,5.73573823684408,10.1063561947975,8.78841712477942,11.4242952648157
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-1.50272017581752,-4.24820213217545,9.53769812618272,5.45725646912961,9.54525424420222,8.22880945750404,10.8616990309004
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-1.62460801994371,-3.67164920722227,9.2120458528166,4.87690280391964,9.46009968363087,8.14371894579637,10.7764804214654
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-1.41947451777997,-3.72272423891817,9.80512681450682,5.49262624248155,9.6034121965434,8.28689900373669,10.9199253893501
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-1.32359650940589,-3.00821469423276,9.83820515425722,5.39003871738443,9.67039549360704,8.35377871518271,10.9870122720314
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-1.63702317727036,-3.41302716169655,9.54483336618875,4.34182617924985,9.45142607656074,8.13504945420368,10.7678026989178
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.196912140688654,-2.67278713743346,10.2795797464345,5.90552128166588,10.4575315120389,9.1377120784395,11.7773509456382
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.520166240795076,-2.11709561054835,10.0225149816138,4.30868217091574,10.2316963514879,8.91316947480735,11.5502232281684
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-1.38186404993397,-3.68863928496214,9.7126046538171,4.75075952389028,9.62968801498346,8.31313735237771,10.9462386775892
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-2.00590243624408,-3.240760310393,9.77657586466808,5.8545025234495,9.19371579029731,7.87725827969311,10.5101733009015
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-1.73959299637599,-3.28984915830233,9.64272031763777,4.77618536759955,9.37976767668963,8.06340801885969,10.6961273345196
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-0.708524784505769,-1.91643089394126,9.75124368857942,5.25043351812538,10.1001033355105,8.78219116399205,11.418015507029
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-1.45343357959364,-3.11283509212369,10.2786897661913,6.07898468842592,9.5796873615782,8.26320449127511,10.8961702318813
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-2.18631927355557,-2.935506804389,9.46831472718413,5.16324913358915,9.06767109231227,7.75103089002963,10.3843112945949
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-2.66378125744299,-4.07608838873907,8.98578370606067,4.24135145269735,8.73410160702901,7.41652464789797,10.0516785661601
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-2.81934241420676,-3.90282344328457,9.45766693483669,4.72466337716124,8.6254218445707,7.30739775150898,9.94344593763243
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-2.94735095397405,-4.20038969892009,8.8532660887407,3.86243342184815,8.53599117959005,7.21754690872029,9.8544354504598
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-1.8729521587492,-3.71702989337692,9.58284819899656,4.37984101193966,9.28659890377822,7.97021585418807,10.6029819533684
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.67140983434098,-2.6577430687994,9.28368083617101,4.1508779082108,9.42740251052462,8.11103496228208,10.7437700587672
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-2.66286914069066,-4.39671693630804,8.0782662800668,3.14459202722731,8.73473883957498,7.41716429664183,10.0523133825081
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-2.66088696398039,-4.05730767153246,9.3877562103865,4.79253635563298,8.73612364860124,7.41855434819128,10.0536929490112
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-2.18669292838839,-3.60754417986902,9.27683052587651,5.28142591179408,9.06741004566466,7.75076936748165,10.3840507238477
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-2.95121578673915,-4.88742036823381,8.85320007534911,4.33420758560076,8.53329108969878,7.21483339985667,9.85174877954088
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-2.56110959244767,-3.63819071468159,9.14237584852239,4.0263800387683,8.80583115954086,7.48851112448049,10.1231511946012
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-1.65804492074372,-3.1202156953961,9.53177754928083,4.59810329603872,9.43673964625467,8.12036897704485,10.7531103154645
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-2.48136868104494,-4.03598154520452,9.3365604876083,5.13016642168997,8.8615405891295,7.54439913196519,10.1786820462938
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-2.6608471803572,-4.43981737188241,9.05772558018548,4.21683306076627,8.7361514426522,7.41858224734734,10.0537206379571
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-1.89282092219128,-2.93965479902555,8.94680591979604,4.76034606868668,9.27271798044139,7.95632704818141,10.5891089127014
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-2.85076323531315,-4.22998908138958,9.16608643402768,5.69231835941605,8.6034703018776,7.28534743809866,9.92159316565655
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-2.2846376501557,-4.17168835401331,8.60515430358127,4.57096366422755,8.99898287967308,7.68220355553057,10.3157622038156
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-1.91420783819674,-3.35757173951289,9.31604091001985,4.18323798191888,9.25777642948135,7.94137573779936,10.5741771211633
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-2.04700454421536,-3.48986725184898,9.52338606306293,4.42391955494839,9.1650006057115,7.84850974312103,10.481491468302
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-2.03342925620596,-3.35604181892941,9.41235158808437,4.7558881074937,9.1744847154138,7.85800540803373,10.4909640227939
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-3.00539528655759,-4.59870118220339,9.70801852021435,3.86497397811982,8.49543964083536,7.17678931548802,9.8140899661827
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-3.10463345886729,-3.70050636707154,9.41491847819261,4.53531144624539,8.42610883089677,7.10708378840285,9.74513387339069
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-3.29475741213602,-4.72291687441986,8.64573273778196,5.07374703536734,8.29328244602836,6.97346054137001,9.6131043506867
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-3.1787295790149,-5.12840635978077,8.64293835084814,3.87524923536228,8.3743430244175,7.05501975812365,9.69366629071136
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-3.65250324582897,-5.1794099124988,8.83585363076915,4.58835788901423,8.04335030978664,6.72174826780932,9.36495235176397
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-3.54663500439513,-5.02730569940713,8.67131215554056,3.19864140194571,8.11731308796514,6.79627597682772,9.43835019910256
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-1.62874740590272,-2.54148724074206,8.95402186727739,4.92546504591561,9.45720778251553,8.14082846632024,10.7735870987108
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-2.18941061065421,-3.79801190428625,9.36147442263518,4.84248193272251,9.06551139005403,7.74886723840417,10.3821555417039
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-3.52904728751789,-4.83384358002845,8.5373847936401,3.89139261319708,8.12960040269182,6.80865404039903,9.45054676498461
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-2.31830470900746,-4.52477563787566,9.15588425481793,5.32082229033036,8.97546204687139,7.65862867027885,10.2922954234639
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-2.58295967586155,-4.21789868944579,9.00648409288161,3.35149178235981,8.79056602572137,7.4731938581165,10.1079381933262
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-1.91267136745003,-3.32814674073312,9.4506529452984,4.89427292381676,9.25884985474541,7.94244990824939,10.5752498012414
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-1.76896153438599,-4.00921885790729,9.51813963180376,5.66438553474923,9.35924992147956,8.04288952384794,10.6756103191112
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-2.37339037279591,-3.66453291523686,9.19383515032171,4.217601282931,8.93697752425705,7.62004865325763,10.2539063952565
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-2.50211808670006,-4.1227609491531,9.38635047337173,5.24491430395333,8.84704442231857,7.52985826204334,10.1642305825938
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-2.48796711725429,-4.10521901274064,9.36494328810062,6.10263790556233,8.85693072060739,7.53977518221809,10.1740862589967
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-3.06571785198443,-4.72184962641626,8.24083231516475,4.71746729922897,8.45329645922209,7.13442173144361,9.77217118700057
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-1.53222024241994,-3.73281379584557,9.56581692152712,2.92042590722812,9.52464459911117,8.20821925036906,10.8410699478533
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-1.6645341816914,-2.9896339911861,9.28087581868198,5.34353500541291,9.4322060508958,8.11583696150425,10.7485751402873
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-1.0389166256843,-3.13290294890867,9.86755241348809,4.02450787124817,9.86928153163327,8.55220081824646,11.1863622450201
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-1.2135073550836,-3.30308487222912,9.97718948344483,5.08433722515978,9.74730713009707,8.43053867838657,11.0640755818076
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-1.61940015720058,-3.99651606739638,10.0674757463862,5.28795217305126,9.46373805517306,8.14735545842532,10.7801206519208
