"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-5.89726225351028,-8.19984916670325,5.33060164789679,1.9908059853338,5.22077035293268,3.91515131578128,6.52638939008408
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-6.59946281732639,-8.90204717562029,4.75017997170557,1.38104889870511,4.71583987788522,3.41084821637951,6.02083153939093
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-6.47031422754816,-8.77289867485583,4.47105927198778,0.80729694163839,4.80870659168283,3.50374085631625,6.1136723270494
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-6.30328413291289,-8.60587141136251,4.45608550434531,1.31704136776847,4.9288127114687,3.62378602858562,6.23383939435179
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-5.03526241758109,-7.33784766431507,5.36052416147999,1.83102218005711,5.84060748932174,4.53164896838744,7.14956601025604
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-7.26500038543263,-9.56701531591492,3.8122572096531,0.2700785778747,4.23727261698821,2.9311377843808,5.54340744959561
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-7.22901619656427,-9.53192399610364,3.7989071789371,0.528224072751925,4.26314772235804,2.95711790189831,5.56917754281776
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-6.15142674782407,-8.45401184081811,6.25898553567445,2.9107403943689,5.03800861011006,3.73283404646501,6.3431831737551
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-7.01815067060459,-9.32127193268346,3.72035759625337,0.371886917249187,4.41477453053849,3.10926087380238,5.7202881872746
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-7.21276392667859,-9.51550775876898,3.49755332143856,-0.301897852881132,4.27483422159606,2.96885021257748,5.58081823061464
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-8.13704589129236,-10.4379230419413,3.48721156422976,0.00573427954820184,3.61021195337406,2.30002770170756,4.92039620504056
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-7.34272850061654,-9.64574935645742,3.47752173188203,0.283659277601742,4.1813807590964,2.87500226041543,5.48775925777736
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-6.82114281488101,-9.12373157601142,3.52836999310485,-0.195762373230391,4.55643672123511,3.25125204635861,5.86162139611161
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-7.7065719118048,-10.008848068194,3.48330220724679,0.106801298731238,3.91975233565029,2.61192764428101,5.22757702701958
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-7.40800040745398,-9.71121566488901,3.64651304598612,0.238483050911564,4.13444577125251,2.82784488615299,5.44104665635203
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-7.05778778347902,-9.36000114653059,3.52876565995794,-4.35020863876044,4.38627272170423,3.08067497991323,5.69187046349523
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-6.92926598421323,-9.23156400842781,3.76291879234098,0.423868909136892,4.47868873003747,3.17334183964963,5.78403562042531
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-6.56106754157647,-8.86364909944641,3.80187072402062,-1.06418250003414,4.74344872046237,3.4384714212957,6.04842601962903
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-6.86480403292769,-9.16738625205159,3.51337189402488,-0.165182291924347,4.52504130416274,3.21979649660251,5.83028611172297
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-7.38051630635831,-9.68354913217087,3.4820222061718,-0.806281117791586,4.15420872921294,2.84770346107718,5.4607139973487
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-6.95650444399205,-9.25953061616695,3.51271160277656,-0.0347499832160917,4.45910240506938,3.15370761314842,5.76449719699033
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-7.06559224482072,-9.36816445716975,3.82295649409586,0.518554472518301,4.38066077751647,3.07504577343016,5.68627578160278
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-6.96505182000826,-9.26796948481282,3.89090061185946,0.531055341022738,4.45295625416226,3.1475458472293,5.75836666109521
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-7.15475104611903,-9.45752050111863,3.53920071598355,-0.195303278296533,4.31654947055659,3.01072077700875,5.62237816410442
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-6.56165808268133,-8.86424317567537,4.06139446242766,0.388821623182771,4.74302408081385,3.43804660338178,6.04800155824591
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-6.53422400460463,-8.83680634440462,4.22799806047476,1.83535234355271,4.76275106878503,3.45778046640963,6.06772167116042
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-6.40552468690228,-8.70811159543571,4.60205333695679,1.31826187010566,4.85529472507686,3.55031799902769,6.16027145112603
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-6.58866465981077,-8.89124684557031,4.35861874842223,1.95762053335848,4.7236044954104,3.41861744221611,6.02859154860469
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-6.92221430875976,-9.22443929635569,3.70067424898615,0.119234521296804,4.48375936942467,3.17842441872566,5.78909432012368
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-6.82459221392206,-9.12717638671545,3.56939463765591,-0.0207529403005798,4.55395636621095,3.24876720538602,5.85914552703589
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-6.97393674902143,-9.27648017448073,3.68295750719836,0.265691708534039,4.44656737944675,3.14114044533484,5.75199431355865
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-7.15025750615355,-9.45241193317591,3.89511855776525,-0.214000439739233,4.31978063468024,3.01396343620096,5.62559783315953
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-7.17159322879065,-9.47430591781065,4.33356353899297,-0.0837530572652657,4.30443878347453,2.99856632050306,5.610311246446
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-6.90573631845525,-9.20832240943287,3.73790028643933,-0.423357098923254,4.49560817715998,3.190300386651,5.80091596766896
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-7.00936173882229,-9.31237309754133,3.80738297526941,0.352715804077396,4.42109437664611,3.11559855272317,5.72659020056905
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-7.09952856295273,-9.40271226462364,3.49124426062824,-0.240169608002627,4.35625823197786,3.05056546470718,5.66195099924854
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-6.30828820751396,-8.61087220230023,5.96656066088216,2.27697062193269,4.92521443784762,3.62019112924747,6.23023774644777
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-6.99865529785786,-9.30135977036335,3.18913714866631,-0.769535402508315,4.42879304366633,3.12331854505432,5.73426754227835
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-6.06071945292293,-8.36330540328483,5.05206527655438,1.49461193048173,5.1032333904147,3.79792849253207,6.40853828829733
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-5.74373703300802,-8.04632118931537,4.3881785426988,0.709473620952535,5.33116553988424,4.02515865002497,6.63717242974351
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-4.51655591931278,-6.81914110382668,5.69049916280762,2.50001040498255,6.21359311775454,4.90126835989672,7.52591787561236
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-6.97442834330361,-9.27648017448073,4.83843490900688,1.4468823024989,4.44621388936539,3.14078603202715,5.75164174670363
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-7.14469734341438,-9.44732933011245,4.00024424432295,0.687699659221904,4.32377877389844,3.01797569249903,5.62958185529784
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-6.59115052890328,-8.89373562189732,4.50634357193947,0.500009887189287,4.72181698465284,3.41682891002929,6.02680505927639
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-7.41046558784069,-9.71286719292748,4.45968373165507,0.704664475163126,4.13267313709657,2.82606353517153,5.43928273902161
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-7.39795345231341,-9.69973071502211,4.02200863555513,-0.434741545753344,4.14167022263196,2.83510462416728,5.44823582109663
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-7.67480306858164,-9.97821109873206,4.14158013180992,-0.724954818417878,3.94259631773599,2.63491794226548,5.25027469320649
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-7.48764877704772,-9.79015886722913,4.26991420942266,-0.286465812396,4.07717311844066,2.7702789044586,5.38406733242273
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-7.68436015833241,-9.98686916147518,4.18736970240168,-0.945433226708654,3.93572411324543,2.62800212408578,5.24344610240507
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-7.14657353918292,-9.44859756110044,4.42172654933793,0.463659605287614,4.3224296601701,3.01662182834289,5.62823749199731
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-6.15137652471847,-8.45396020962441,5.78047361548363,0.647670687313746,5.03804472397535,3.73287009685697,6.34321935109372
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-5.28886676449891,-7.59145126313678,6.26100767235882,0.982492933327845,5.65824853098167,4.3505656397973,6.96593142216603
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-5.39943312616551,-7.70201866172154,6.24877572409038,2.1383017800044,5.57874371654918,4.27154059440063,6.88594683869772
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-4.1446818716037,-6.44726677530513,6.96157671647111,1.98534284907845,6.48099612088961,5.16563567440528,7.79635656737393
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-4.14035983097742,-6.44294511244776,6.78054530448359,2.21459583163131,6.48410396519942,5.16870519753427,7.79950273286457
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-3.87287349673292,-6.17545854164662,6.69352457014482,1.99404370477942,6.67644502668303,5.35853927503396,7.9943507783321
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-3.79613603283045,-6.09872108129571,6.67844134822108,1.18167304299216,6.73162453820555,5.41295052957183,8.05029854683926
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-3.37347382556186,-5.67605894773562,6.87327686902467,1.27385440973188,7.03554771927071,5.7122526301023,8.35884280843912
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-3.9306823635057,-6.23326760932494,6.51552973048622,2.34861447542451,6.63487647765922,5.31753506025592,7.95221789506252
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-4.4638136026854,-6.76639895613338,6.43412030437549,1.65459673124262,6.25151846894628,4.93879469205485,7.56424224583772
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-3.92253425556713,-6.22511914644786,6.56010994555828,2.26242445930983,6.6407355273726,5.32331531841214,7.95815573633306
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-4.72471425886068,-7.02729923915644,6.35528128531401,1.75011109932592,6.06391296269768,4.75306094300085,7.37476498239451
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-5.21082420563492,-7.51341003160935,6.12387085168324,2.32070225068401,5.71436649549448,4.40631702275297,7.02241596823599
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-4.77809946860364,-7.0806846804759,6.24413065923032,1.35127840079045,6.02552532716299,4.71502472553585,7.33602592879014
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-5.19202840203227,-7.49461277569475,6.17191818563667,2.22943597279483,5.72788197031895,4.419740757541,7.0360231830969
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-4.75937880082688,-7.06196412716781,6.64334968985845,2.70086747698991,6.03898677416377,4.72836416354437,7.34960938478317
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-4.80981674138371,-7.11240220250521,6.11827971794745,1.81321412431182,6.00271842777087,4.69242152157667,7.31301533396506
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-4.85252549052407,-7.15511083964496,5.92413877639672,1.44118622296486,5.97200790131539,4.66197928314474,7.28203651948604
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-4.64810576672554,-6.95069096410666,5.86843963758598,1.89984628081156,6.11899973465389,4.80762466353959,7.43037480576819
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-4.48952668194246,-6.79211141861948,5.91340999347493,-0.252407940661984,6.23302899742885,4.9205010559232,7.5455569389345
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-4.77998844307292,-7.08257305965518,5.86156613748746,1.40481595672563,6.02416702467041,4.71367866072876,7.33465538861206
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-4.52583030985818,-6.82841558759742,6.19821243429438,0.976856109018012,6.20692419342555,4.89466852063064,7.51917986622047
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-4.36341090754355,-6.66599568643957,5.87983719635024,1.2944696377241,6.32371490849129,5.01020270076342,7.63722711621917
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-4.7264155335348,-7.02900017496821,5.81042715442224,1.20525696843415,6.0626896292604,4.75184897424184,7.37353028427896
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-10.3129606820418,-12.6155457750359,5.73005911526354,1.07365348495202,2.04557964521253,0.712884701159146,3.37827458926592
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-8.16490385019006,-10.4691214127971,4.02529191430572,-0.86719581890726,3.59018016595477,2.27981907791888,4.90054125399066
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-7.60888422928374,-9.91151972423339,4.40660343811961,-0.175663250593844,3.98999649448945,2.68260949433491,5.29738349464399
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-7.33260812046687,-9.63498829950112,5.11605113682351,-1.25022763417331,4.18865800810466,2.88231253808102,5.49500347812831
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-7.3934396103418,-9.6964733831518,5.13574236253694,0.697334282899535,4.14491598529359,2.83836611515802,5.45146585542916
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-8.30146506654188,-10.6046669047933,3.03628090127295,-3.38866067559048,3.49198326410261,2.18071298350816,4.80325354469706
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-8.17550600488595,-10.4797409816246,3.60159970266056,-1.94123897798213,3.58255648793032,2.27212733045152,4.89298564540912
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-8.65232014198089,-10.9533096770348,2.77513620090887,-2.17237766738201,3.23969434688576,1.9257666261597,4.55362206761181
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-7.92791874492133,-10.2292176926254,2.90379924270723,-3.9320435354634,3.76058874713308,2.45163838702681,5.06953910723935
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-8.19305745170796,-10.494078144771,3.49230745213115,-1.32929205101905,3.56993579116892,2.25939301550318,4.88047856683466
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-9.30575055678084,-11.6083356497749,2.62011799591676,-1.72628555320871,2.76983296146852,1.44973082135045,4.0899351015866
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-8.60044980816714,-10.9031598933493,3.16219576789148,-1.20082159792956,3.27699268249391,1.96348692379571,4.59049844119211
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-9.38469375912096,-11.687278852115,3.20515453100288,-0.837175944585608,2.71306737238563,1.39211214765489,4.03402259711636
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-10.2630237287559,-12.5656088217499,2.6028687331181,-2.56463605354633,2.08148774731952,0.749503783723987,3.41347171091505
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-8.67608341850765,-10.9764320944557,2.89998099593033,-1.81088809439471,3.22260691756195,1.90848252067643,4.53673131444748
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-8.98026092966086,-11.2818137440068,3.18768868982809,-1.00185924937726,3.00388237770874,1.68705425252296,4.32071050289452
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-9.54581310826431,-11.8483982012584,2.67856100616469,-1.84072381666651,2.59721148491642,1.27444398508388,3.91997898474897
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-7.92072763065468,-10.2236928166935,3.00321597963949,-2.07386044899197,3.76575965261206,2.45684878029086,5.07467052493326
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-8.16224623959631,-10.4656064706897,5.86518732978686,1.72932221390659,3.59209117065734,2.28174707891628,4.90243526239839
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-8.3309709189818,-10.6332987174677,4.76485243415704,0.340572107083354,3.47076652794933,2.15929057553443,4.78224248036423
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-6.42807610910986,-8.73065872617918,5.67374567691301,1.16162920024479,4.8390787023121,3.53410762094765,6.14404978367656
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-6.64256117613299,-8.94514933735993,5.85001380303465,1.37330723276628,4.68484919529773,3.37983470488181,5.98986368571364
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-6.33869225702257,-8.64127791607234,6.1946124068183,1.93376009706433,4.90335183625938,3.59834697356048,6.20835669895829
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-6.56078618478452,-8.86337339826233,5.47684170385402,-0.852301893034221,4.74365103533641,3.43867382063383,6.04862825003899
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-6.27361846135586,-8.57620567592462,6.29468007317513,1.76463099939478,4.95014436855324,3.64509571795289,6.25519301915359
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-6.13356973273449,-8.43615252033541,5.49440935959601,0.731101846459669,5.05084903146078,3.74565129265979,6.35604677026176
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-6.64075179236622,-8.94333305701559,6.04763491521369,-0.0746035210716537,4.6861502666041,3.38113687727102,5.99116365593717
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-6.69696532004205,-8.99955284287156,5.25082209631646,-0.588979459398716,4.64572887605551,3.34067543865169,5.95078231345933
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-6.36149108535833,-8.66407617835237,6.09248461262598,1.9487848733588,4.88695791148163,3.58196456433759,6.19195125862566
