"Location","Site","Section","sample","min_depth","max_depth","midpoint","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-6.90771427982261,0.000100004,3.172811727839,0.272169513,1.80906006471484,-0.157887014877632,3.77600714430731
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-6.22176061680532,0.000198575,3.26213186589235,0.253219766,2.13801668927921,0.170551823553862,4.10548155500456
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-5.7522495560225,0.000317563,1.84476379640543,0.032898347,2.36317588308158,0.393802245891421,4.33254952027174
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-5.27935803590302,0.00050957,2.6622631468807,0.222094545,2.58995621334377,0.617387149703267,4.56252527698427
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-5.92100981133217,0.000268249,2.4412707468132,0.079264642,2.28224504629139,0.3137027087072,4.25078738387557
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-5.78016234870264,0.000308821,2.98501596700132,0.316589091,2.34978999631215,0.380565092305469,4.31901490031883
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-5.74676993711066,0.000319308,1.52870055568108,0.039321744,2.36580369460636,0.396400336537708,4.33520705267501
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-5.45382563414737,0.00042799,1.93561231446686,0.072325223,2.50628835746869,0.535046582465419,4.47753013247196
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-5.51757995853675,0.000401555,2.13505191100026,0.069317299,2.4757142699126,0.504914269273399,4.44651427055179
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-6.43312424769466,0.000160742,0.954711850821791,0.063207346,2.03665493509426,0.0696372333735069,4.00367263681501
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-6.06240946545645,0.000232878,1.5164009436467,0.017626227,2.21443528676522,0.246464036366746,4.1824065371637
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-6.33661077425133,0.000177029,1.44136851105677,0.084413495,2.08293903292858,0.115748916565615,4.05012914929154
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-6.11181282017425,0.000221653,1.08346851977807,0.027519532,2.19074336457526,0.222944663821837,4.15854206532868
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-6.93892195315725,9.69e-05,-0.209336947626239,0.025344872,1.79409408168399,-0.172893619770461,3.76108178313844
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-6.43179380797466,0.000160956,1.38040662562205,0.100787663,2.03729296209677,0.0702732466756812,4.00431267751786
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-7.2509373764552,7.1e-05,1.30264795081971,0.046467408,1.64446365328356,-0.323237153718989,3.61216446028611
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-5.36001895558554,0.000470082,1.974855811909,0.087693813,2.55127438204294,0.579340491201496,4.52320827288439
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-5.45546416358861,0.000427289,0.746351508434248,0.016655159,2.50550258265138,0.534272451547806,4.47673271375495
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-5.86682048002702,0.000283186,1.37716107913887,0.075817522,2.30823213619937,0.339440615548416,4.27702365685032
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-5.33705195787768,0.000481003,1.43670252300572,0.021598758,2.56228845842985,0.590177480679278,4.53439943618043
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-5.37238897013233,0.000464303,0.66565123189218,0.05221292,2.54534220549733,0.573502449749267,4.5171819612454
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-5.00078853296268,0.000673264,1.75188221527902,0.078340462,2.72354728273284,0.748500347554504,4.69859421791117
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-5.72218303131295,0.000327256,0.859707191727362,0.050752787,2.37759461573669,0.408055789238063,4.34713344223531
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-4.98282714957569,0.000685466,2.67682883795855,0.264350315,2.73216086171061,0.756939057129728,4.70738266629149
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-6.78765936453762,0.000112761,2.02401382153108,0.254801003,1.8666337199393,-0.100209161523727,3.83347660140233
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-4.86313036270268,0.000772626,3.59898466490207,0.912413514,2.7895627725157,0.813128986801722,4.76599655822969
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-7.23493106184756,7.21e-05,1.03067816757853,0.034857543,1.65213965752251,-0.315510991242526,3.61979030628755
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-7.38052753734685,6.23e-05,0.199923263022287,0.010561385,1.58231726614109,-0.385843659512058,3.55047819179423
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-6.8736601793714,0.000103468,-0.0681772945174251,0.015066063,1.82539108318004,-0.141518041944797,3.79230020830488
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-7.2554464127466,7.06e-05,0.185021609202876,0.007084839,1.64230129533079,-0.325413906369728,3.61001649703131
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-7.34493089258585,6.46e-05,-0.355390808793305,0.003215039,1.59938802869798,-0.36863692968349,3.56741298707944
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-7.01224062215959,9.01e-05,0.0703856268860569,0.004038338,1.75893330746132,-0.208171802646211,3.72603841756885
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-7.72809966980908,4.4e-05,-0.335883429002447,0.006330412,1.41563522673847,-0.554234204450444,3.38550465792739
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-8.05789983795869,3.17e-05,0.0590268557147757,0.017051544,1.25747592831291,-0.714652342130349,3.22960419875618
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-9.5430198103587,7.17e-06,-0.00547956040748718,0.022361288,0.545270309284788,-1.44465287625737,2.53519349482695
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-7.23657745210012,7.2e-05,-0.574897841195592,0.014474014,1.65135011296667,-0.316305627299009,3.61900585323234
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-7.66361225382037,4.7e-05,-0.267027254125181,0.002890113,1.44656087643501,-0.522939393319193,3.4160611461892
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-6.22972528953805,0.000196999,2.37476343933106,0.148107154,2.13419714285914,0.166753770013653,4.10164051570462
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-7.47837160154171,5.65e-05,-0.346920192323091,0.012775555,1.53539506887543,-0.43317695145147,3.50396708920232
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-8.42020260610261,2.2e-05,-0.28836348589453,0.014813114,1.08372965053271,-0.891593258120685,3.0590525591861
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-6.90734836178417,0.000100041,0.652047559484171,0.062970521,1.80923554473526,-0.157711091682152,3.77618218115268
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-7.05057193223949,8.67e-05,1.90796955748809,0.214985846,1.74055110606954,-0.226627654526802,3.70772986666588
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-6.90805332339296,1e-04,-0.172321450545939,0.011120136,1.80889747264122,-0.158050018263119,3.77584496354555
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-7.12210139149066,8.07e-05,2.05482123166932,0.168696462,1.70624836706428,-0.261090355166169,3.67358708929473
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-5.22728721173278,0.000536807,2.79883974366055,0.089593448,2.61492734985171,0.641928598301933,4.58792610140148
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-3.94766381010715,0.001929974,3.98290912132967,0.888153563,3.22858482791045,1.24021586068926,5.21695379513164
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-6.19642393699836,0.00020367,1.04154152098712,0.047351872,2.15016717278317,0.182631518016451,4.11770282754988
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-7.71783185964899,4.45e-05,0.123796581104145,0.008609119,1.42055926804627,-0.549249794995068,3.39036833108761
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-7.17090865471604,7.69e-05,0.333835421133926,0.022774434,1.6828423071065,-0.284622394177891,3.65030700839088
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-7.2053112718731,7.43e-05,0.701241411707482,0.046625543,1.66634415362134,-0.301217547954281,3.63390585519696
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-6.97054280068104,9.39e-05,-0.689300400913159,0.00814485,1.77892995642582,-0.188104600873614,3.74596451372526
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-6.76397793088888,0.000115463,-0.0711204492476863,0.008008611,1.87799041194043,-0.0888416772395177,3.84482250112038
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-7.43534734392573,5.9e-05,0.277915956052588,0.044350605,1.55602782488038,-0.412356679559862,3.52441232932062
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.4815707173272,0.000416279,3.32386879478937,0.379906928,2.49298289763493,0.521936224247906,4.46402957102196
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-4.13805929919032,0.001595378,3.34340965102039,0.502166441,3.13727857677742,1.15177808967701,5.12277906387783
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-5.7595715441233,0.000315246,3.32688921972821,0.320567732,2.35966454314625,0.390330351877366,4.32899873441513
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-7.43742738729451,5.89e-05,-0.225178044492654,0.015453079,1.55503031720249,-0.413363009207644,3.52342364361261
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-8.65328786644393,1.75e-05,-0.428551831429218,0.021712737,0.971951050006955,-1.00582021371379,2.9497223137277
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-6.55303554522169,0.000142578,1.84111393541899,0.104558215,1.97915015334542,0.0122722595089757,3.94602804718187
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-6.8602135127849,0.000104869,1.30509008225033,0.079731647,1.83183958005442,-0.135056389833255,3.7987355499421
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-6.78595454730835,0.000112953,1.82577594182785,0.185004911,1.86745128379452,-0.0993907132902059,3.83429328087925
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-7.1704677040505,7.69e-05,1.71326076675644,0.091658311,1.6830537698486,-0.284409732166176,3.65051727186338
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-7.64215788131169,4.8e-05,1.07424730523478,0.037964937,1.45684955676883,-0.512533162061892,3.42623227559955
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-6.81323359177459,0.000109913,1.52548069830094,0.107216345,1.85436931795228,-0.112488830886641,3.82122746679119
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-6.32265054056528,0.000179518,2.8464830710866,0.188428708,2.08963381655477,0.122414340352335,4.0568532927572
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-5.87298060159076,0.000281447,2.53741795651393,0.1608634,2.30527798214237,0.336515634151551,4.2740403301332
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-5.84010369809944,0.000290854,3.40142525236432,0.064964968,2.32104446285633,0.352123907415433,4.28996501829724
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-6.74158681713635,0.000118077,2.64420414486658,0.318548124,1.88872831684187,-0.0780965266041003,3.85555316028783
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-6.37443301298032,0.000170459,2.50949169073909,0.24860925,2.06480096230289,0.0976847762524267,4.03191714835336
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-5.85914974422874,0.000285367,2.33478566676003,0.12519598,2.31191072192924,0.34308257141054,4.28073887244793
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-4.99019904405196,0.000680431,2.75338483672446,0.133332164,2.72862558862395,0.753475776794249,4.70377540045365
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-7.39115057770011,6.17e-05,1.24291341998635,0.035575797,1.57722287028664,-0.390980037139541,3.54542577771282
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-7.9735964546797,3.44e-05,1.22196313186912,0.073792722,1.29790454309839,-0.673587356813423,3.2693964430102
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-5.66532291649251,0.000346403,4.42820114278133,1.363236969,2.40486250925794,0.434997170725693,4.3747278477902
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-6.86201356614631,0.00010468,1.25563860531429,0.03683938,1.83097634466444,-0.135921326147303,3.79787401547619
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-7.27266258746644,6.94e-05,0.944829737795295,0.05517544,1.63404508936662,-0.333726144623843,3.60181632335708
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-8.53927010293733,1.96e-05,0.552390960754764,0.031082893,1.02662952268764,-0.949905721550601,3.00316476692589
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-7.08517049159132,8.37e-05,0.78206279225995,0.033527629,1.72395898634952,-0.243293485104624,3.69121145780367
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-6.89495554618666,0.000101288,0.855867980205571,0.042715053,1.81517865577555,-0.151753424684385,3.78211073623549
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-7.11602253314937,8.12e-05,0.302135145037903,0.017037809,1.70916355044906,-0.258160437364685,3.67648753826281
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-7.64916246427087,4.76e-05,0.796913362843487,0.061778728,1.45349043196061,-0.515930376649746,3.42291124057096
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-7.05159562675783,8.66e-05,0.784967517941826,0.038135678,1.74006018210266,-0.227120660920952,3.70724102512628
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-7.64758325000532,4.77e-05,1.13153653374635,0.06007617,1.45424776153295,-0.515164435092791,3.42365995815869
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-7.19705599406271,7.49e-05,1.17527618998356,0.033151655,1.67030306290306,-0.297234744024794,3.63784086983091
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-6.75546776233737,0.00011645,0.455441813138853,0.009027742,1.88207155688084,-0.0847574396417472,3.84890055340343
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-7.15543233054576,7.81e-05,0.572905604668739,0.018119634,1.69026414860134,-0.277159127856792,3.65768742505947
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-6.78476184107787,0.000113088,0.233294993032341,0.025481318,1.86802325918707,-0.0988181290890799,3.83486464746322
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-6.43948001750383,0.000159724,0.410813487328683,0.003317215,2.03360695576904,0.0665987338268852,4.0006151777112
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-6.88861855962795,0.000101932,1.37323800261314,0.04346386,1.81821762738639,-0.148707350311461,3.78514260508425
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-7.98179398653408,3.42e-05,0.422866026812417,0.02151901,1.29397332652508,-0.677578677165092,3.26552533021525
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-7.10347580234347,8.22e-05,1.41041001852313,0.062528045,1.7151804732206,-0.252113772527328,3.68247471896852
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-6.34807035057983,0.000175012,1.71266052422318,0.120465949,2.07744346704534,0.110276616430028,4.04461031766065
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-6.57924537202715,0.00013889,2.22693143086143,0.077027155,1.96658094259376,-0.000277374500974092,3.93343925968848
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-6.64120210793936,0.000130546,1.87646413032082,0.078511178,1.9368689083653,-0.0299587969581783,3.90369661368878
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-7.33146022617636,6.55e-05,0.179693140532379,0.006959579,1.60584803495147,-0.362127362026222,3.57382343192916
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-7.41657624674764,6.01e-05,-0.266303122192635,0.008232845,1.56502971101349,-0.403276300496005,3.53333572252299
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-7.50769448782963,5.49e-05,0.00409244152605952,0.01245794,1.52133295620541,-0.447372932276874,3.4900388446877
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-7.41998689068611,5.99e-05,0.0985525539870081,0.013960696,1.56339409919585,-0.404926024310301,3.531714222702
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-8.49151082489149,2.05e-05,0.725204426565666,0.037411213,1.04953300982478,-0.926506321235553,3.02557234088512
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-6.99786818802636,9.14e-05,0.214952660570131,0.012690292,1.76582576634614,-0.201253899686716,3.732905432379
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-7.53478705733522,5.34e-05,0.305829810585706,0.01906806,1.50834041648176,-0.460493528910144,3.47717436187367
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-7.81920275836138,4.02e-05,-0.331516992945176,0.009858614,1.37194573849268,-0.598485676805107,3.34237715379047
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-6.06321364206294,0.000232691,4.32037064026147,1.194792062,2.21404963502767,0.246081305250988,4.18201796480435
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-7.05237304179394,8.65e-05,-0.527367273932329,0.005197337,1.73968736417057,-0.227495064305349,3.70686979264648
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-5.67625038500402,0.000342638,3.55717912093355,0.208148053,2.39962212153151,0.429820965707697,4.36942327735532
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-5.44003462931677,0.000433933,1.65391063843737,0.137212202,2.51290198553574,0.541561601230975,4.4842423698405
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-3.76914249605929,0.002307184,4.033926641604,0.752100687,3.31419668778983,1.32295531864595,5.3054380569337
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-8.36278682999259,2.33e-05,2.75898240470433,0.289826678,1.11126401753764,-0.863502965877317,3.0860310009526
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-9.39546585610287,8.31e-06,0.82286467287895,0.045192338,0.616031431136104,-1.37157084709017,2.60363370936237
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-6.21874263384639,0.000199175,2.96732989522149,0.19869395,2.13946399620487,0.171990891407626,4.10693710100211
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-8.16490385019006,2.84e-05,2.36361665223551,0.007552022,1.20616097720726,-0.766833250615497,3.17915520503002
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-6.91339314190632,9.94e-05,2.3502708217849,0.055718217,1.80633670393533,-0.160617351937314,3.77329075980798
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-7.17334584235937,7.67e-05,2.62263010208523,0.129930246,1.68167352696317,-0.285797822926611,3.64914487685294
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-7.58693446773388,5.07e-05,1.74950186902446,0.031056177,1.48333255220554,-0.485759688944058,3.45242479335513
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-9.16575905258081,1.05e-05,2.0242604104922,0.155315079,0.726189855531289,-1.25804027786019,2.71041998892277
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-10.6026528054216,2.485e-06,1.97428357175824,0.064793003,0.0371116505793649,-1.972992630418,2.04721593157673
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-10.6026528054216,2.485e-06,1.50564782434247,0.042549091,0.0371116505793649,-1.972992630418,2.04721593157673
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-9.89750548085858,5.03e-06,1.59411957834525,0.042179663,0.375272806667561,-1.6207181195357,2.37126373287082
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-7.65159382985912,4.75e-05,1.96152615196817,0.061757612,1.45232444384783,-0.517109651668586,3.42175853936425
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-10.6026528054216,2.485e-06,0.670077220681299,0.03161487,0.0371116505793649,-1.972992630418,2.04721593157673
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-9.90950562486169,4.97e-06,1.68934343580599,0.05655589,0.369518005609738,-1.62669043168333,2.36572644290281
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-10.6026528054216,2.485e-06,1.60124926740681,0.106128167,0.0371116505793649,-1.972992630418,2.04721593157673
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-10.6026528054216,2.485e-06,0.665304583360692,0.016322407,0.0371116505793649,-1.972992630418,2.04721593157673
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-8.39649884219323,2.26e-05,0.820597137495856,0.013780783,1.09509705125596,-0.879994083764902,3.07018818627682
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-8.44447725912916,2.15e-05,1.35356267764011,0.050309773,1.07208847365356,-0.903475087912277,3.04765203521939
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-8.20727029002856,2.73e-05,0.8364101965833,0.023780742,1.18584368495347,-0.787511388039856,3.15919875794679
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-8.39217858890558,2.27e-05,1.34061096049647,0.055054784,1.09716887624268,-0.87788035850677,3.07221811099212
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-7.67118973984335,4.66e-05,3.1845543229568,0.35316602,1.44292700966062,-0.526615406350238,3.41246942567149
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-7.33153660963357,6.55e-05,2.53616483097576,0.00335341,1.60581140442435,-0.36216427065517,3.57378707950387
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-6.44939732312094,0.000158148,2.28188058959385,0.146216164,2.02885100277037,0.0618571100156784,3.99584489552506
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-6.89071922020796,0.000101718,2.89094817395872,0.142263938,1.81721023249807,-0.149717074191379,3.78413753918751
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-5.97956957364504,0.000252992,2.61704050401884,0.05133154,2.25416206811907,0.285870124527727,4.22245401171041
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-6.84295679163871,0.000106694,3.07860149042264,0.073078458,1.84011523050336,-0.126765376022169,3.80699583702889
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-6.01415074389742,0.000244392,2.23036936156156,0.093395413,2.23757828753297,0.269424992468024,4.20573158259792
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-6.13046641841036,0.000217557,2.45719848803782,0.158164857,2.18179782635226,0.214060641278071,4.14953501142645
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-6.85953194209561,0.00010494,2.4779161220512,0.190374692,1.83216643477573,-0.134728895925704,3.79906176547715
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-6.37360617458128,0.0001706,2.99135354238782,0.203871869,2.06519748175234,0.098079767182671,4.03231519632201
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-6.59892075536234,0.000136184,1.88101905819139,0.020893705,1.95714539608689,-0.00970081400565381,3.92399160617944
