"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","Ca_fit_OLS","Ca_lwr_OLS","Ca_upr_OLS","Ca_fit_WLS","Ca_lwr_WLS","Ca_upr_WLS"
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-3.57677134147811,-0.357677134147811,10.0762156892767,1.30990803960597,9.97608345818805,9.11857280459064,10.8335941117855,9.95715155081967,9.29512761505669,10.6191754865826
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-4.68839549445999,-0.468839549445999,9.90005448028148,1.28700708243659,9.31455667571812,8.45975711803208,10.1693562334042,9.31492899850763,8.48097544256894,10.1488825544463
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-4.98261578455332,-0.498261578455332,9.95690713013051,1.29439792691697,9.13946637984725,8.28462066177397,9.99431209792054,9.14494807002666,8.265062553144,10.0248335869093
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-4.72625856359332,-0.472625856359332,9.62298459446366,1.25098799728028,9.29202438885568,8.43723683949323,10.1468119382181,9.2930542337034,8.45319759169882,10.132910875708
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-5.11381102033116,-0.511381102033116,9.69417491662022,1.26024273916063,9.0613921836662,8.20642269151033,9.91636167582208,9.06915218258898,8.16874298477409,9.96956138040388
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-5.02784241875959,-0.502784241875959,9.59664303830568,1.24756359497974,9.11255204038444,8.25767084085354,9.96743323991534,9.11881912673723,8.23186129496108,10.0057769585134
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-4.45072772345497,-0.445072772345497,9.86948843903248,1.28303349707422,9.4559926056842,8.60099660297868,10.3109886083897,9.45223764018091,8.65527929037586,10.249195989986
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-4.2418700282313,-0.42418700282313,9.69919628002116,1.26089551640275,9.58028367901576,8.72494272079013,10.4356246372414,9.57290173490821,8.808362249772,10.3374412200444
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-5.20590302117297,-0.520590302117297,8.6009081215736,1.11811805580457,9.00658829617898,8.15149392014947,9.8616826722085,9.01594754532962,8.10111763995827,9.93077745070097
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-4.93477592436769,-0.493477592436769,9.55465674419412,1.24210537674524,9.16793584832499,8.31311943061256,10.0227522660374,9.17258676160083,8.30017893284209,10.0449945903596
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-4.89695423496941,-0.489695423496941,9.50894465211324,1.23616280477472,9.19044351013506,8.33564426665916,10.045242753611,9.19443761994442,8.32793913692806,10.0609361029608
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-5.01912496105932,-0.501912496105932,9.56477237079309,1.2434204082031,9.1177397935727,8.26286602147068,9.97261356567471,9.12385549439703,8.238261085333,10.0094499034611
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-4.75718705168782,-0.475718705168782,9.39204429390632,1.22096575820782,9.27361886648472,8.41883719187345,10.128400541096,9.27518580892159,8.43050542650638,10.1198661913368
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-4.37381785621758,-0.437381785621758,9.85249573006977,1.28082444490907,9.50176161571989,8.6466573287121,10.3568659027277,9.49667104971298,8.71166124908856,10.2816808503374
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-4.78961293059626,-0.478961293059626,9.29849172569536,1.2088039243404,9.25432224785196,8.39954293360513,10.1091015620988,9.25645229125046,8.40671292479453,10.1061916577064
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-4.95300059425959,-0.495300059425959,9.48007102402048,1.23240923312266,9.15709035958419,8.30226377774106,10.0119169414273,9.16205775862656,8.28680169453106,10.0373138227221
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-4.56472788852508,-0.456472788852508,9.48399332719607,1.23291913253549,9.38815118446502,8.53327547019564,10.2430268987344,9.38637592174044,8.57168540255864,10.2010664409222
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-4.88402965175591,-0.488402965175591,9.33464528764083,1.21350388739331,9.19813492087407,8.34334033350742,10.0529295082407,9.20190458510228,8.33742496614391,10.0663842040606
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-4.66375548104274,-0.466375548104274,9.38192997598845,1.2196508968785,9.3292199310569,8.47440971103984,10.184030151074,9.32916436057976,8.4990510101951,10.1592777109644
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-4.62459364647573,-0.462459364647573,9.97282044634227,1.2964666580245,9.35252511235153,8.49769332620397,10.2073568984991,9.35178946573008,8.5277773915213,10.1758015399389
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-4.61803612725596,-0.461803612725596,9.80165411054569,1.27421503437094,9.35642748760922,8.50159153597472,10.2112634392437,9.35557796449458,8.53258726242365,10.1785686665655
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-4.39570135345488,-0.439570135345488,9.71539461511851,1.26300129996541,9.48873876129761,8.633667509479,10.3438100131162,9.4840282194798,8.69561986724467,10.2724365717149
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-5.11673438567428,-0.511673438567429,9.13586053379655,1.18766186939355,9.05965249092542,8.2046795161054,9.91462546574544,9.06746325639305,8.1665964637847,9.96833004900139
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-5.12870438203874,-0.512870438203874,9.72246432315027,1.26392036200954,9.0525291541754,8.19754158982238,9.90751671852841,9.06054778807066,8.15780720848701,9.96328836765432
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-5.1691265013287,-0.51691265013287,9.33094151569995,1.21302239704099,9.02847397829354,8.17343323256516,9.88351472402191,9.03719457417132,8.12812487095716,9.94626427738548
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-4.79050370592113,-0.479050370592113,9.2367926374202,1.20078304286463,9.2537921480579,8.39901284377318,10.1085714523426,9.25593766047248,8.40605929371318,10.1058160272318
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-5.14994944441773,-0.514994944441773,9.52900081118367,1.23877010545388,9.03988623190598,8.18487146925499,9.89490099455698,9.04827380306551,8.14220703589991,9.95434057023111
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-4.97540893551249,-0.497540893551249,9.45636313148571,1.22932720709314,9.14375517084279,8.28891440813874,9.99859593354683,9.14911170840454,8.27035288700816,10.0278705298009
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-4.63100673708579,-0.463100673708579,9.51789074530288,1.23732579688937,9.34870868646192,8.49388082026587,10.203536552658,9.34808440821694,8.52307338313014,10.1730954333037
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-4.77373685716802,-0.477373685716802,9.62411464185365,1.25113490344097,9.26377008842385,8.40899010438396,10.1185500724637,9.26562443128577,8.41836221611585,10.1128866464557
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-4.94708354194739,-0.494708354194739,9.37631440482408,1.21892087262713,9.16061159341785,8.30578844623753,10.0154347405982,9.16547623818002,8.29114497281377,10.0398075035463
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-4.78125010915243,-0.478125010915243,9.59474094503739,1.24731632285486,9.25929895724359,8.4045194063677,10.1140785081195,9.26128377365194,8.41284931363851,10.1097182336654
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-4.9238910387782,-0.49238910387782,9.31946955348349,1.21153104195285,9.17441343638589,8.31960250346605,10.0292243693057,9.17887532503853,8.30816839801547,10.0495822520616
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-4.70907909708067,-0.470907909708067,9.47560411734487,1.23182853525483,9.30224787777158,8.44745553696832,10.1570402185749,9.30297938763382,8.46580143347011,10.1401573417975
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-4.470227842248,-0.4470227842248,9.77431551837162,1.27066101738831,9.44438809816399,8.58941607686414,10.2993601194638,9.44097176760334,8.64098204353926,10.2409614916674
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-4.88999781021346,-0.488999781021346,9.55723326093957,1.24244032392214,9.19458327380784,8.33978661316761,10.0493799344481,9.19845657981476,8.33304474613873,10.0638684134908
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-4.89351948671747,-0.489351948671747,9.62461126774893,1.25119946480736,9.19248752649941,8.33768958067021,10.0472854723286,9.19642198919638,8.3304600507197,10.0623839276731
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-4.9343908678875,-0.49343908678875,9.31992443349408,1.21159017635423,9.16816499517622,8.3133487789656,10.0229812113868,9.17280922164259,8.30046156590444,10.0451568773807
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-4.87556917956143,-0.487556917956143,9.32488504534851,1.21223505589531,9.20316974216145,8.34837786814591,10.057961616177,9.20679248361719,8.34363427939592,10.0699506878385
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-4.00908726407859,-0.400908726407859,9.98161145293741,1.29760948888186,9.71881254470415,8.86289740155624,10.5747276878521,9.70738814430061,8.97886534620266,10.4359109423986
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-4.01999096357886,-0.401999096357886,9.77188117502338,1.27034455275304,9.71232376049765,8.85643997193821,10.5682075490571,9.70108871143572,8.97088184236253,10.4312955805089
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-3.6897938047927,-0.36897938047927,10.1510443814303,1.31963576958594,9.90882386662306,9.05179660336044,10.7658511298857,9.89185468347131,9.21250070873075,10.5712086582119
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-4.12827419068597,-0.412827419068597,10.050126434033,1.30651643642429,9.6478844851981,8.79228829417314,10.5034806762231,9.63852985977819,8.89158245857632,10.3854772609801
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-4.76478372629097,-0.476478372629097,9.9168404070467,1.28918925291607,9.2690980905604,8.41431731772419,10.1238788633966,9.27079695524328,8.42493151880787,10.1166623916787
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-4.7279308776667,-0.47279308776667,10.1189473077536,1.31546315000796,9.29102919588036,8.43624205463881,10.1458163371219,9.29208808178093,8.45197065950953,10.1322055040523
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-4.73486979994837,-0.473486979994837,9.26659013828764,1.20465671797739,9.28689984791821,8.4321142895985,10.1416854062379,9.28807923367694,8.44687970714119,10.1292787602127
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-4.1030000129483,-0.41030000129483,9.63604593635603,1.25268597172628,9.66292513129555,8.80726567963087,10.5185845829602,9.6531315998454,8.91009416235798,10.3961690373328
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-4.36473390501963,-0.436473390501963,9.58076634298296,1.24549962458779,9.50716746894103,8.65204894924709,10.362285988635,9.50191915295702,8.71831981837384,10.2855184875402
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-4.18745997151835,-0.418745997151835,9.92495860830957,1.29024461908024,9.61266306700834,8.75720579828281,10.4681203357339,9.60433624935259,8.84822673793075,10.3604457607744
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-5.45187575001903,-0.545187575001903,9.94099947962266,1.29232993235095,8.8602100914122,8.00462860762239,9.71579157520202,8.87384085099869,7.92044107096128,9.8272406310361
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-3.95055515609553,-0.395055515609553,10.1002644296905,1.31303437585976,9.75364496262288,8.89755402058409,10.6097359046617,9.74120410599976,9.02171625314881,10.4606919588507
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-3.6369680117777,-0.36369680117777,9.83731019003134,1.27885032470407,9.94026046035926,9.08301309378522,10.7975078269333,9.92237391564793,9.25112512935316,10.5936227019427
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-4.94024396619938,-0.494024396619938,8.97371165059452,1.16658251457729,9.16468182032494,8.30986248198566,10.0195011586642,9.16942769045986,8.29616534325205,10.0426900376677
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-3.95205745935548,-0.395205745935548,10.0457335657467,1.30594536354707,9.75275094296778,8.8966646707766,10.608837215159,9.74033617502564,9.02061654202818,10.4600558080231
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-4.57084354420315,-0.457084354420315,8.9957658372962,1.16944955884851,9.38451176190249,8.5296411428554,10.2393823809496,9.38284270236221,8.56720022915267,10.1984851755717
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-5.51116819196535,-0.551116819196535,8.8570644882529,1.15141838347288,8.82492519926559,7.96919290450684,9.68065749402434,8.8395856188706,7.87687767911152,9.80229355862969
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-5.55138806305171,-0.555138806305171,7.51876920640867,0.977439996833127,8.80099038115307,7.94514840982398,9.65683235248216,8.81634925054103,7.84732505204158,9.78537344904047
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-5.10573982318615,-0.510573982318615,9.63534111880107,1.25259434544414,9.06619534763461,8.21123530687069,9.92115538839854,9.07381518385319,8.17466931083599,9.97296105687039
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-5.82241319439383,-0.582241319439383,8.64956597971791,1.12444357736333,8.63970350858529,7.78296719092858,9.496439826242,8.65976894313736,7.64813738362295,9.67140050265177
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-3.51091200043811,-0.351091200043811,10.2084233665595,1.32709503765274,10.015276307549,9.15746239441882,10.8730902206791,9.99520070077996,9.34325506321872,10.6471463383412
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-3.59214249258816,-0.359214249258816,9.22189419575507,1.19884624544816,9.9669360965466,9.10949393548011,10.8243782576131,9.94827112134052,9.28389279751257,10.6126494451685
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-4.01519878422897,-0.401519878422897,9.98572801629662,1.29814464211856,9.71517558319136,8.85927806822659,10.5710730981561,9.70385731415541,8.97439063254357,10.4333239957672
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-3.8624691888528,-0.38624691888528,9.92040411277186,1.28965253466034,9.80606486222161,8.94968558736731,10.6624441370759,9.79209432330365,9.08618585957987,10.4980027870274
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-3.99808349508638,-0.399808349508638,9.43467774000756,1.22650810620098,9.7253608801977,8.86941365069857,10.5813081096968,9.7137453906669,8.98692180746414,10.4405689738697
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-3.63991564825704,-0.363991564825704,10.1785846220022,1.32321600086029,9.93850632388172,9.08127150850067,10.7957411392628,9.92067096720266,9.24897015797072,10.5923717764346
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-4.07013744607735,-0.407013744607735,9.93760062850563,1.29188808170573,9.68248162263979,8.82673639482579,10.5382268504538,9.67211740679713,8.93416153880801,10.4100732747862
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-3.46091099948743,-0.346091099948743,10.2348687464063,1.33053293703282,10.045031869436,9.18697711871069,10.9030866201613,10.0240879558496,9.37978343521154,10.6683924764876
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-5.0223401776061,-0.50223401776061,8.9342853070057,1.16145708991074,9.11582642037778,8.26094994155686,9.9707028991987,9.1219979559733,8.23590069520439,10.0080952167422
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-4.94295087349342,-0.494295087349342,8.30274116562577,1.07935635153135,9.16307094162294,8.30825011653744,10.0178917667084,9.16786381933796,8.29417843346342,10.0415492052125
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.41787958758475,-0.541787958758475,8.12276516165504,1.05595947101515,8.88044118471037,8.02494032280016,9.73594204662058,8.89348157412331,7.94541693699073,9.84154621125589
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-5.60034268384518,-0.560034268384518,8.56595682570995,1.11357438734229,8.77185751939069,7.91587401008679,9.62784102869459,8.78806652437939,7.81135193798889,9.76478111076989
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-5.58375501858366,-0.558375501858366,8.26461729747913,1.07440024867229,8.78172882778184,7.92579426572044,9.63766338984324,8.79764977488053,7.8235412721129,9.77175827764816
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-5.65373743085391,-0.565373743085391,8.13369763876573,1.05738069303955,8.74008234151718,7.88393439397172,9.59623028906264,8.75721858840029,7.77211317407699,9.74232400272359
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-5.60083534757126,-0.560083534757126,7.69143122339231,0.999886059041,8.77156433554012,7.91557935697739,9.62754931410285,8.78778189602299,7.81098990283942,9.76457388920656
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-5.79953511642772,-0.579953511642773,8.21909763839401,1.06848269299122,8.65331823732739,7.79666785329359,9.5099686213612,8.67298637601157,7.66495430979709,9.68101844222605
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-5.57530754820449,-0.557530754820449,8.34704543059529,1.08511590597739,8.7867559116977,7.93084588713254,9.64266593626287,8.80253016181072,7.82974872457939,9.77531159904204
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-5.78378104116209,-0.578378104116209,8.29732503289176,1.07865225427593,8.66269347687514,7.80610114954713,9.51928580420315,8.68208803361704,7.67653431800801,9.68764174922606
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-5.5479610365254,-0.55479610365254,8.156661708295,1.06036602207835,8.8030298023237,7.94719740856949,9.65886219607791,8.81832915869313,7.84984322131802,9.78681509606824
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-5.70022852327493,-0.570022852327493,7.86148487283987,1.02199303346918,8.71241552382499,7.85611585263563,9.56871519501434,8.73035912519565,7.73794534014335,9.72277291024795
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-5.68212723790042,-0.568212723790042,8.28138848690783,1.07658050329802,8.72318758652284,7.86694793433473,9.57942723871095,8.74081684479644,7.75124883613375,9.73038485345913
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-5.31156195580278,-0.531156195580278,8.64535379865867,1.12389599382563,8.94371073555981,8.08843448446909,9.79898698665053,8.95490483544381,8.02351615479557,9.88629351609205
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-5.58066679221262,-0.558066679221262,8.18864130774545,1.06452337000691,8.78356662920896,7.92764106804856,9.63949219036936,8.79943394682103,7.82581060166603,9.77305729197603
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-5.72810841154014,-0.572810841154014,8.44258246687294,1.09753572069348,8.69582422115292,7.83942974985861,9.55221869244723,8.71425197877226,7.7174544287234,9.71104952882113
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-5.81171838627032,-0.581171838627032,8.23262372364728,1.07024108407415,8.6460679816746,7.78937207471662,9.50276388863259,8.66594769244858,7.65599885023144,9.67589653466571
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-5.76673780887276,-0.576673780887276,9.64862594888936,1.25432137335562,8.67283589289678,7.81630534595285,9.52936643984071,8.69193448046792,7.68906164409581,9.69480731684004
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-5.59405068504045,-0.559405068504045,8.25981199428062,1.07377555925648,8.77560188362875,7.91963706018762,9.63156670706988,8.79170162309569,7.81597560583714,9.76742764035424
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-5.47326787800578,-0.547326787800578,8.15518753214192,1.06017437917845,8.84747965049897,7.99184525030586,9.70311405069207,8.86148190125998,7.90472429071672,9.81823951180324
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-4.96309356294805,-0.496309356294805,8.26959825640738,1.07504777333296,9.1510840407361,8.29625130148316,10.005916779989,9.1562267121401,8.27939305896048,10.0330603653197
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-3.99740856122131,-0.399740856122131,8.36920037765474,1.08799604909512,9.72576253288484,8.86981332080081,10.5817117449689,9.71413532259516,8.98741595322733,10.440854691963
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-5.34396839805301,-0.534396839805301,8.42097595628158,1.09472687431661,8.92442568366921,8.06908538948137,9.77976597785705,8.93618254698195,7.99971235331486,9.87265274064904
